77	702	372	1	1	7	-1	-1	3	\N
78	702	378	8	2	9	-1	-1	2	\N
79	702	230	4	3	16	-1	-1	2	\N
80	702	376	1	4	4	-1	-1	3	\N
81	702	477	1	5	14	-1	-1	3	\N
82	702	246	8	6	14	-1	-1	1	\N
83	702	656	1	8	23	-1	-1	3	\N
84	702	381	8	9	60	-1	-1	4	\N
85	702	2551	8	10	30	-1	-1	2	\N
86	702	383	1	10	15	-1	-1	3	\N
87	702	48	512	11	33	-1	-1	1	\N
88	702	236	8	13	20	-1	-1	5	\N
89	702	309	8	15	22	-1	-1	1	\N
90	702	657	1	15	25	-1	-1	3	\N
91	702	38	1	16	36	-1	-1	3	\N
92	702	131	4	17	38	-1	-1	2	\N
93	702	22	1	17	17	-1	-1	3	\N
94	702	2552	1	18	27	-1	-1	3	\N
95	702	503	1	19	46	-1	-1	2	\N
96	702	108	8	20	41	-1	-1	6	\N
97	702	387	8	21	29	-1	-1	5	\N
98	702	65	8	23	32	-1	-1	1	\N
99	702	464	1	24	33	-1	-1	3	\N
100	702	2553	32	25	44	-1	-1	0	\N
101	702	465	1	26	42	-1	-1	3	\N
102	702	470	1	28	40	-1	-1	3	\N
103	702	393	8	30	39	-1	-1	5	\N
104	702	1419	8	31	48	-1	-1	2	\N
105	702	66	8	33	43	-1	-1	1	\N
106	702	49	512	34	52	-1	-1	1	\N
107	702	658	1	34	48	-1	-1	3	\N
108	702	466	1	37	57	-1	-1	3	\N
109	702	752	16	37	59	-1	-1	1	\N
110	702	132	4	39	47	-1	-1	2	\N
111	702	3811	8	40	57	-1	-1	3	\N
112	702	394	8	40	51	-1	-1	5	\N
113	702	23	1	41	46	-1	-1	3	\N
114	702	109	8	42	53	-1	-1	6	\N
115	702	659	1	43	59	-1	-1	3	\N
116	702	67	8	44	53	-1	-1	1	\N
117	702	2555	32	45	53	-1	-1	0	\N
118	702	612	1	47	50	-1	-1	2	\N
119	702	755	1	47	59	-1	-1	3	\N
120	702	133	4	48	50	-1	-1	2	\N
121	702	4067	8	49	56	-1	-1	2	\N
122	702	732	1	49	59	-1	-1	3	\N
123	702	1631	128	51	57	-1	-1	2	\N
124	702	1634	1	51	55	-1	-1	2	\N
125	702	1609	8	52	62	-1	-1	5	\N
126	702	1526	512	53	255	-1	-1	1	\N
127	702	1610	8	54	60	-1	-1	1	\N
128	702	2557	32	54	59	-1	-1	0	\N
129	702	3582	8	54	61	-1	-1	6	\N
130	702	1635	1	56	63	-1	-1	2	\N
131	702	4068	8	57	63	-1	-1	2	\N
132	702	1633	4	58	60	-1	-1	2	\N
133	702	1640	1	58	60	-1	-1	3	\N
134	702	2559	8	58	255	-1	-1	3	\N
135	702	2884	1	60	64	-1	-1	3	\N
136	702	2116	1	60	63	-1	-1	3	\N
137	702	2117	16	60	255	-1	-1	1	\N
138	702	2560	32	60	255	-1	-1	0	\N
139	702	2883	1	60	62	-1	-1	3	\N
140	702	3194	4	61	255	-1	-1	2	\N
141	702	3300	8	61	63	-1	-1	1	\N
142	702	3326	8	61	255	-1	-1	4	\N
143	702	3328	1	61	66	-1	-1	3	\N
144	702	3329	8	62	255	-1	-1	6	\N
145	702	3301	8	63	67	-1	-1	5	\N
146	702	3335	1	63	64	-1	-1	3	\N
147	702	3302	8	64	65	-1	-1	1	\N
148	702	4069	8	64	69	-1	-1	2	\N
149	702	4066	1	64	68	-1	-1	3	\N
150	702	3333	1	64	69	-1	-1	2	\N
151	702	4981	1	65	69	-1	-1	3	\N
152	702	3191	1	65	255	-1	-1	3	\N
153	702	5443	8	66	255	-1	-1	1	\N
154	702	5445	1	67	67	-1	-1	3	\N
155	702	5448	8	68	255	-1	-1	5	\N
156	702	5450	1	68	255	-1	-1	3	\N
157	702	5458	1	69	255	-1	-1	3	\N
158	702	5459	8	70	255	-1	-1	2	\N
159	702	8043	1	70	255	-1	-1	3	\N
160	702	5456	1	70	255	-1	-1	3	\N
161	703	288	8	1	7	-1	-1	1	\N
162	703	340	256	1	14	-1	-1	2	\N
163	703	341	64	1	2	-1	-1	3	\N
164	703	338	32	1	3	-1	-1	0	\N
165	703	346	8	3	15	-1	-1	3	\N
166	703	502	64	3	11	-1	-1	3	\N
167	703	344	128	4	10	-1	-1	1	\N
168	703	229	1	4	29	-1	45	6	\N
169	703	348	256	4	33	-1	-1	3	\N
170	703	491	32	4	7	-1	-1	0	\N
171	703	641	8	6	17	-1	-1	4	\N
172	703	359	8	7	19	-1	-1	5	\N
173	703	246	8	8	15	-1	-1	1	\N
174	703	351	32	8	11	-1	-1	0	\N
175	703	1509	256	9	28	-1	-1	3	\N
176	703	360	256	10	27	-1	-1	3	\N
177	703	2541	8	11	22	-1	-1	6	\N
178	703	355	128	11	26	-1	-1	1	\N
179	703	362	32	12	15	-1	-1	0	\N
180	703	445	64	12	19	-1	-1	3	\N
181	703	367	256	13	38	-1	-1	3	\N
182	703	236	8	14	21	-1	-1	2	\N
183	703	365	256	15	34	-1	-1	3	\N
184	703	309	8	16	20	-1	-1	1	\N
185	703	492	32	16	19	-1	-1	0	\N
186	703	2542	1	17	37	-1	-1	2	\N
187	703	642	8	18	30	-1	-1	4	\N
188	703	199	16	20	57	-1	-1	1	\N
189	703	440	32	20	23	-1	-1	0	\N
190	703	446	64	20	25	-1	-1	3	\N
191	703	204	1	21	31	-1	-1	5	\N
192	703	387	8	22	31	-1	-1	2	\N
193	703	449	8	23	34	-1	-1	6	\N
194	703	493	32	24	28	-1	-1	0	\N
195	703	524	64	26	38	-1	-1	3	\N
196	703	452	128	27	46	-1	-1	1	\N
197	703	451	256	28	46	-1	-1	3	\N
198	703	441	32	29	32	-1	-1	0	\N
199	703	454	256	29	44	-1	-1	3	\N
200	703	127	1	30	55	-1	45	6	\N
201	703	643	8	31	47	-1	-1	4	\N
202	703	1415	1	32	48	-1	-1	5	\N
203	703	393	8	32	42	-1	-1	2	\N
204	703	494	32	33	38	-1	-1	0	\N
205	703	435	256	34	49	-1	-1	3	\N
206	703	31	256	35	39	-1	-1	3	\N
207	703	661	8	35	54	-1	-1	6	\N
208	703	2544	1	38	255	-1	-1	2	\N
209	703	442	32	39	43	-1	-1	0	\N
210	703	525	64	39	47	-1	-1	3	\N
211	703	4096	256	39	53	-1	-1	3	\N
212	703	1508	256	40	51	-1	-1	3	\N
213	703	394	8	43	51	-1	-1	2	\N
214	703	495	32	44	47	-1	-1	0	\N
215	703	3702	256	45	48	-1	-1	3	\N
216	703	453	128	47	58	-1	-1	1	\N
217	703	6	256	47	57	-1	-1	3	\N
218	703	443	32	48	52	-1	-1	0	\N
219	703	447	64	48	53	-1	-1	3	\N
220	703	644	8	48	55	-1	-1	4	\N
221	703	3571	1	49	53	-1	-1	5	\N
222	703	456	256	49	56	-1	-1	3	\N
223	703	436	256	50	64	-1	-1	3	\N
224	703	1609	8	52	62	-1	-1	2	\N
225	703	32	256	52	55	-1	-1	3	\N
226	703	1621	32	53	55	-1	-1	0	\N
227	703	3572	1	54	59	-1	-1	5	\N
228	703	1613	64	54	58	-1	-1	3	\N
229	703	4097	256	54	62	-1	-1	3	\N
230	703	1414	8	55	61	-1	-1	6	\N
231	703	1527	1	56	56	-1	45	6	\N
232	703	1611	8	56	59	-1	-1	4	\N
233	703	1615	256	56	66	-1	-1	3	\N
234	703	1622	32	56	58	-1	-1	0	\N
235	703	1616	256	57	59	-1	-1	3	\N
236	703	6980	1	57	61	-1	-1	6	\N
237	703	1612	16	58	255	-1	-1	1	\N
238	703	1617	256	58	59	-1	-1	3	\N
239	703	1619	128	59	62	-1	-1	1	\N
240	703	1623	32	59	60	-1	-1	0	\N
241	703	1618	64	59	59	-1	-1	3	\N
242	703	1393	64	60	60	-1	-1	3	\N
243	703	2114	8	60	63	-1	-1	4	\N
244	703	2115	1	60	60	-1	-1	5	\N
245	703	2550	256	60	64	-1	-1	3	\N
246	703	2885	256	60	64	-1	-1	3	\N
247	703	3032	64	61	66	-1	-1	3	\N
248	703	3035	1	61	65	-1	-1	5	\N
249	703	3304	32	61	62	-1	-1	0	\N
250	703	3305	8	62	66	-1	-1	6	\N
251	703	6981	1	62	66	-1	-1	6	\N
252	703	3301	8	63	68	-1	-1	2	\N
253	703	3309	128	63	67	-1	-1	1	\N
254	703	3310	32	63	64	-1	-1	0	\N
255	703	4098	256	63	66	-1	-1	3	\N
256	703	3311	8	64	64	-1	-1	4	\N
257	703	3303	256	65	68	-1	-1	3	\N
258	703	3314	32	65	66	-1	-1	0	\N
259	703	4889	256	65	255	-1	-1	3	\N
260	703	4890	256	65	68	-1	-1	3	\N
261	703	4978	8	65	69	-1	-1	4	\N
262	703	5420	1	66	255	-1	-1	5	\N
263	703	5419	64	67	69	-1	-1	3	\N
264	703	5424	256	67	255	-1	-1	3	\N
265	703	5425	8	67	255	-1	-1	6	\N
266	703	5431	32	67	69	-1	-1	0	\N
267	703	5432	256	67	69	-1	-1	3	\N
268	703	6982	1	67	255	-1	-1	6	\N
269	703	5430	128	68	255	-1	-1	1	\N
270	703	5428	8	69	255	-1	-1	2	\N
271	703	5437	256	69	69	-1	-1	3	\N
272	703	7999	256	69	255	-1	-1	3	\N
273	703	5438	32	70	255	-1	-1	0	\N
274	703	5441	256	70	255	-1	-1	3	\N
275	703	6143	64	70	255	-1	-1	3	\N
276	703	7994	256	70	255	-1	-1	3	\N
277	703	5434	8	70	255	-1	-1	4	\N
278	704	288	8	1	4	-1	-1	1	\N
279	704	93	1	1	3	-1	-1	5	\N
280	704	315	32	2	5	-1	-1	0	\N
281	704	316	32	3	6	-1	-1	0	\N
282	704	317	32	4	7	-1	-1	0	\N
283	704	94	1	4	4	-1	-1	5	\N
284	704	58	32	5	8	-1	-1	0	\N
285	704	246	8	5	15	-1	-1	1	\N
286	704	322	1	5	14	-1	-1	5	\N
287	704	398	32	6	9	-1	-1	0	\N
288	704	399	32	7	10	-1	-1	0	\N
289	704	324	1	7	22	-1	-1	6	\N
290	704	332	8	7	18	-1	-1	2	\N
291	704	400	32	8	11	-1	-1	0	\N
292	704	397	32	9	12	-1	-1	0	\N
293	704	248	1	9	17	-1	-1	3	\N
294	704	402	32	10	13	-1	-1	0	\N
295	704	403	32	11	14	-1	-1	0	\N
296	704	327	8	11	28	-1	-1	3	\N
297	704	404	32	12	15	-1	-1	0	\N
298	704	333	8	12	24	-1	-1	4	\N
299	704	401	32	13	16	-1	-1	0	\N
300	704	336	32	14	17	-1	-1	0	\N
301	704	395	32	15	18	-1	-1	0	\N
302	704	334	1	15	17	-1	-1	5	\N
303	704	396	32	16	19	-1	-1	0	\N
304	704	309	8	16	23	-1	-1	1	\N
305	704	335	32	17	20	-1	-1	0	\N
306	704	497	32	18	21	-1	-1	0	\N
307	704	68	1	18	30	-1	-1	5	\N
308	704	663	1	18	24	-1	-1	3	\N
309	704	498	32	19	22	-1	-1	0	\N
310	704	411	8	19	27	-1	-1	2	\N
311	704	499	32	20	23	-1	-1	0	\N
312	704	496	32	21	24	-1	-1	0	\N
313	704	570	32	22	25	-1	-1	0	\N
314	704	571	32	23	26	-1	-1	0	\N
315	704	113	1	23	40	-1	-1	6	\N
316	704	572	32	24	27	-1	-1	0	\N
317	704	65	8	24	31	-1	-1	1	\N
318	704	569	32	25	28	-1	-1	0	\N
319	704	115	1	25	27	-1	-1	3	\N
320	704	81	8	25	40	-1	-1	4	\N
321	704	574	32	26	30	-1	-1	0	\N
322	704	575	32	27	31	-1	-1	0	\N
323	704	576	32	28	32	-1	-1	0	\N
324	704	479	8	28	37	-1	-1	2	\N
325	704	664	1	28	47	-1	-1	3	\N
326	704	106	8	28	46	-1	-1	3	\N
327	704	573	32	29	33	-1	-1	0	\N
328	704	1400	32	30	49	-1	-1	0	\N
329	704	621	32	31	35	-1	-1	0	\N
330	704	120	1	31	32	-1	-1	5	\N
331	704	622	32	32	36	-1	-1	0	\N
332	704	49	512	32	52	-1	-1	3	\N
333	704	66	8	32	42	-1	-1	1	\N
334	704	623	32	33	37	-1	-1	0	\N
335	704	69	1	33	46	-1	-1	5	\N
336	704	620	32	34	38	-1	-1	0	\N
337	704	625	32	36	40	-1	-1	0	\N
338	704	626	32	37	41	-1	-1	0	\N
339	704	627	32	38	42	-1	-1	0	\N
340	704	680	8	38	44	-1	-1	2	\N
341	704	624	32	39	43	-1	-1	0	\N
342	704	629	32	41	48	-1	-1	0	\N
343	704	114	1	41	56	-1	-1	6	\N
344	704	82	8	41	51	-1	-1	4	\N
345	704	630	32	42	46	-1	-1	0	\N
346	704	631	32	43	47	-1	-1	0	\N
347	704	1403	1	43	54	-1	-1	4	\N
348	704	67	8	43	53	-1	-1	1	\N
349	704	628	32	44	45	-1	-1	0	\N
350	704	412	8	45	52	-1	-1	2	\N
351	704	632	32	46	50	-1	-1	0	\N
352	704	4079	8	46	57	-1	-1	5	\N
353	704	634	32	47	51	-1	-1	0	\N
354	704	107	8	47	51	-1	-1	3	\N
355	704	70	1	47	51	-1	-1	5	\N
356	704	635	32	48	52	-1	-1	0	\N
357	704	116	1	48	55	-1	-1	3	\N
358	704	633	32	49	53	-1	-1	0	\N
359	704	1402	32	50	59	-1	-1	0	\N
360	704	1671	32	51	56	-1	-1	0	\N
361	704	1673	32	52	57	-1	-1	0	\N
362	704	1660	1	52	58	-1	-1	5	\N
363	704	1666	8	52	53	-1	-1	4	\N
364	704	3700	8	52	54	-1	-1	3	\N
365	704	1674	32	53	58	-1	-1	0	\N
366	704	1526	512	53	255	-1	-1	3	\N
367	704	1668	8	53	55	-1	-1	2	\N
368	704	1672	32	54	59	-1	-1	0	\N
369	704	1610	8	54	60	-1	-1	1	\N
370	704	2879	8	54	57	-1	-1	4	\N
371	704	1405	1	55	255	-1	-1	4	\N
372	704	1472	8	55	59	-1	-1	3	\N
373	704	1529	1	56	63	-1	-1	3	\N
374	704	1667	8	56	59	-1	-1	2	\N
375	704	1675	32	57	64	-1	-1	0	\N
376	704	1663	1	57	62	-1	-1	6	\N
377	704	1677	32	58	62	-1	-1	0	\N
378	704	2539	8	58	61	-1	-1	4	\N
379	704	4080	8	58	63	-1	-1	5	\N
380	704	1678	32	59	60	-1	-1	0	\N
381	704	1664	1	59	60	-1	-1	5	\N
382	704	1404	32	60	64	-1	-1	0	\N
383	704	1676	32	60	61	-1	-1	0	\N
384	704	1669	8	60	60	-1	-1	2	\N
385	704	2119	8	60	61	-1	-1	3	\N
386	704	3317	32	61	65	-1	-1	0	\N
387	704	3198	8	61	62	-1	-1	2	\N
388	704	3300	8	61	63	-1	-1	1	\N
389	704	3318	1	61	65	-1	-1	5	\N
390	704	3320	32	62	66	-1	-1	0	\N
391	704	3031	8	62	67	-1	-1	4	\N
392	704	3237	8	62	68	-1	-1	3	\N
393	704	3322	32	63	67	-1	-1	0	\N
394	704	3486	8	63	65	-1	-1	2	\N
395	704	3321	1	63	67	-1	-1	6	\N
396	704	3238	1	64	68	-1	-1	3	\N
397	704	3302	8	64	65	-1	-1	1	\N
398	704	4081	8	64	68	-1	-1	5	\N
399	704	4888	32	65	255	-1	-1	0	\N
400	704	3324	32	65	69	-1	-1	0	\N
401	704	5473	32	66	255	-1	-1	0	\N
402	704	5466	8	66	69	-1	-1	2	\N
403	704	5472	8	66	255	-1	-1	1	\N
404	704	5474	1	66	255	-1	-1	5	\N
405	704	5480	32	67	255	-1	-1	0	\N
406	704	5485	32	68	255	-1	-1	0	\N
407	704	5476	8	68	255	-1	-1	4	\N
408	704	5484	1	68	255	-1	-1	6	\N
409	704	5478	8	69	255	-1	-1	3	\N
410	704	5490	1	69	255	-1	-1	3	\N
411	704	5494	8	69	255	-1	-1	5	\N
412	704	5495	32	70	255	-1	-1	0	\N
413	704	5488	8	70	255	-1	-1	2	\N
414	705	288	8	1	5	-1	-1	1	\N
415	705	40	8	1	18	-1	-1	2	\N
416	705	289	1	1	6	-1	-1	7	\N
417	705	286	1	1	3	-1	-1	6	\N
418	705	285	32	1	1	-1	-1	0	\N
419	705	681	32	2	6	-1	-1	0	\N
420	705	294	1	4	10	-1	-1	6	\N
421	705	246	8	6	15	-1	-1	1	\N
422	705	295	32	7	8	-1	-1	0	\N
423	705	296	1	7	15	-1	-1	7	\N
424	705	48	512	7	21	-1	-1	7	\N
425	705	302	1	9	22	-1	-1	2	\N
426	705	303	1	9	27	-1	-1	5	\N
427	705	682	32	9	13	-1	-1	0	\N
428	705	2561	8	11	16	-1	-1	4	\N
429	705	521	1	11	25	-1	-1	6	\N
430	705	683	32	14	16	-1	-1	0	\N
431	705	697	8	14	25	-1	-1	5	\N
432	705	39	8	15	20	-1	-1	6	\N
433	705	309	8	16	22	-1	-1	1	\N
434	705	306	1	16	20	-1	-1	7	\N
435	705	2562	8	17	29	-1	-1	4	\N
436	705	684	32	17	21	-1	-1	0	\N
437	705	170	8	21	38	-1	-1	6	\N
438	705	350	1	21	31	-1	-1	7	\N
439	705	24	512	22	27	-1	-1	7	\N
440	705	685	32	22	28	-1	-1	0	\N
441	705	185	1	23	40	-1	-1	2	\N
442	705	65	8	23	30	-1	-1	1	\N
443	705	174	8	26	41	-1	-1	5	\N
444	705	450	1	26	46	-1	-1	6	\N
445	705	49	512	28	41	-1	-1	7	\N
446	705	619	1	28	60	-1	-1	5	\N
447	705	4073	8	29	43	-1	-1	2	\N
448	705	686	32	29	30	-1	-1	0	\N
449	705	74	1	30	49	-1	-1	7	\N
450	705	66	8	31	39	-1	-1	1	\N
451	705	687	32	31	36	-1	-1	0	\N
452	705	71	1	32	42	-1	-1	7	\N
453	705	1408	8	34	54	-1	-1	3	\N
454	705	688	32	37	40	-1	-1	0	\N
455	705	171	8	39	46	-1	-1	7	\N
456	705	1474	8	40	62	-1	-1	1	\N
457	705	186	1	41	56	-1	-1	2	\N
458	705	689	32	41	47	-1	-1	0	\N
459	705	1694	8	42	51	-1	-1	5	\N
460	705	25	512	42	52	-1	-1	7	\N
461	705	673	1	43	53	-1	-1	7	\N
462	705	4074	1	44	54	-1	-1	2	\N
463	705	172	8	47	52	-1	-1	6	\N
464	705	195	1	47	58	-1	-1	6	\N
465	705	690	32	48	54	-1	-1	0	\N
466	705	1686	1	50	255	-1	-1	7	\N
467	705	1693	8	52	55	-1	-1	5	\N
468	705	1697	512	53	255	-1	-1	7	\N
469	705	1708	8	53	57	-1	-1	6	\N
470	705	1698	1	54	255	-1	-1	7	\N
471	705	1723	32	55	61	-1	-1	0	\N
472	705	4075	8	55	62	-1	-1	2	\N
473	705	1409	8	55	59	-1	-1	3	\N
474	705	1695	8	56	59	-1	-1	5	\N
475	705	1712	1	57	68	-1	-1	2	\N
476	705	1709	8	58	59	-1	-1	6	\N
477	705	1703	1	59	61	-1	-1	6	\N
478	705	1710	8	60	61	-1	-1	6	\N
479	705	2570	8	60	62	-1	-1	5	\N
480	705	6739	8	61	66	-1	-1	4	\N
481	705	3199	8	61	65	-1	-1	3	\N
482	705	3229	16	61	255	-1	-1	1	\N
483	705	3034	32	62	65	-1	-1	0	\N
484	705	3240	8	62	64	-1	-1	6	\N
485	705	3345	1	62	68	-1	-1	6	\N
486	705	3350	8	63	64	-1	-1	5	\N
487	705	4076	8	63	67	-1	-1	2	\N
488	705	3241	8	63	255	-1	-1	1	\N
489	705	3178	8	65	66	-1	-1	6	\N
490	705	3360	8	65	67	-1	-1	5	\N
491	705	5500	8	66	255	-1	-1	3	\N
492	705	5505	32	66	255	-1	-1	0	\N
493	705	5504	8	67	68	-1	-1	4	\N
494	705	5507	8	67	69	-1	-1	6	\N
495	705	5513	8	68	69	-1	-1	5	\N
496	705	5515	8	68	69	-1	-1	2	\N
497	705	5509	1	69	255	-1	-1	6	\N
498	705	6671	8	69	255	-1	-1	4	\N
499	705	6826	1	69	255	-1	-1	2	\N
500	705	5517	8	70	255	-1	-1	2	\N
501	705	5521	8	70	255	-1	-1	6	\N
502	705	5522	8	70	255	-1	-1	5	\N
503	706	266	8	1	20	-1	-1	1	\N
504	706	40	8	1	7	-1	-1	2	\N
505	706	267	8	1	31	-1	-1	3	\N
506	706	93	1	1	3	-1	-1	1	\N
507	706	200	2	1	18	-1	-1	2	\N
508	706	274	8	3	10	-1	-1	9	\N
509	706	269	8	3	17	-1	-1	10	\N
510	706	275	1	4	13	-1	-1	5	\N
511	706	75	256	4	14	-1	-1	4	\N
512	706	270	256	5	12	-1	-1	2	\N
513	706	279	8	6	21	-1	-1	11	\N
514	706	2521	8	8	17	-1	-1	2	\N
515	706	277	256	8	23	-1	-1	4	\N
516	706	17	2	9	18	-1	-1	2	\N
517	706	283	8	11	19	-1	-1	9	\N
518	706	281	1	12	28	-1	-1	3	\N
519	706	505	1	13	26	-1	-1	2	\N
520	706	365	256	15	18	-1	-1	4	\N
521	706	282	1	14	22	-1	-1	5	\N
522	706	526	1	17	37	-1	-1	4	\N
523	706	110	1	18	31	-1	-1	1	\N
524	706	147	8	18	27	-1	-1	2	\N
525	706	148	8	18	30	-1	-1	10	\N
526	706	12	2	19	28	-1	-1	2	\N
527	706	511	256	19	30	-1	-1	4	\N
528	706	649	8	20	25	-1	-1	9	\N
529	706	146	8	21	24	-1	-1	1	\N
530	706	149	8	21	29	-1	-1	11	\N
531	706	144	8	23	38	-1	-1	12	\N
532	706	508	1	23	32	-1	-1	5	\N
533	706	434	256	24	36	-1	-1	4	\N
534	706	349	8	25	38	-1	-1	1	\N
535	706	39	8	26	41	-1	-1	9	\N
536	706	506	1	27	37	-1	-1	2	\N
537	706	151	8	28	34	-1	-1	2	\N
538	706	15	2	29	50	-1	-1	2	\N
539	706	162	1	29	40	-1	-1	3	\N
540	706	161	8	30	42	-1	-1	11	\N
541	706	160	8	31	40	-1	-1	10	\N
542	706	31	256	31	48	-1	-1	4	\N
543	706	111	1	32	47	-1	-1	1	\N
544	706	164	32	32	36	-1	-1	0	\N
545	706	1428	8	35	38	-1	-1	2	\N
546	706	435	256	37	48	-1	-1	4	\N
547	706	577	32	37	40	-1	-1	0	\N
548	706	507	1	38	50	-1	-1	2	\N
549	706	527	1	38	51	-1	-1	4	\N
550	706	145	8	39	51	-1	-1	12	\N
551	706	152	8	39	47	-1	-1	1	\N
552	706	153	8	39	45	-1	-1	2	\N
553	706	154	8	41	52	-1	-1	10	\N
554	706	163	1	41	52	-1	-1	3	\N
555	706	165	32	41	44	-1	-1	0	\N
556	706	170	8	42	55	-1	-1	9	\N
557	706	158	8	43	53	-1	-1	11	\N
558	706	3694	1024	44	59	-1	-1	5	\N
559	706	754	1024	44	53	-1	-1	6	\N
560	706	166	32	45	54	-1	-1	0	\N
561	706	159	8	46	56	-1	-1	2	\N
562	706	112	1	48	56	-1	-1	1	\N
563	706	157	8	48	57	-1	-1	1	\N
564	706	32	256	49	58	-1	-1	4	\N
565	706	436	256	49	55	-1	-1	4	\N
566	706	1588	1	51	64	-1	-1	2	\N
567	706	9	2	51	54	-1	-1	2	\N
568	706	1568	8	52	55	-1	-1	12	\N
569	706	1573	1	52	62	-1	-1	4	\N
570	706	1592	1	53	65	-1	-1	3	\N
571	706	1594	8	53	56	-1	-1	10	\N
572	706	1595	8	54	56	-1	-1	11	\N
573	706	1572	1024	54	57	-1	-1	6	\N
574	706	1290	2	55	57	-1	-1	3	\N
575	706	1574	32	55	60	-1	-1	0	\N
576	706	171	8	56	62	-1	-1	9	\N
577	706	2528	8	56	60	-1	-1	12	\N
578	706	1590	256	56	59	-1	-1	4	\N
579	706	1580	8	57	61	-1	-1	11	\N
580	706	1577	1	57	59	-1	-1	1	\N
581	706	1593	8	57	57	-1	-1	2	\N
582	706	1579	8	57	60	-1	-1	10	\N
583	706	1596	8	58	58	-1	-1	1	\N
584	706	1581	8	58	59	-1	-1	2	\N
585	706	1332	1024	58	64	-1	-1	6	\N
586	706	1583	8	59	59	-1	-1	1	\N
587	706	1591	256	59	63	-1	-1	4	\N
588	706	2112	8	60	64	-1	-1	2	\N
589	706	2530	8	60	61	-1	-1	1	\N
590	706	2113	256	60	64	-1	-1	4	\N
591	706	1578	1	60	62	-1	-1	1	\N
592	706	1576	1024	60	64	-1	-1	5	\N
593	706	3378	8	61	61	-1	-1	10	\N
594	706	3433	8	61	62	-1	-1	12	\N
595	706	3377	32	61	66	-1	-1	0	\N
596	706	3235	8	62	64	-1	-1	1	\N
