319	-1	-1	12	12	1	64	-1	0	0	4	318	320
320	-1	-1	12	12	1	65	-1	0	0	4	319	321
321	-1	-1	12	12	1	65	-1	0	0	4	320	-1
322	-1	-1	17	17	1	61	-1	0	0	4	21	323
323	-1	-1	17	17	1	61	-1	0	0	4	322	324
324	-1	-1	17	17	1	62	-1	0	0	4	323	325
325	-1	-1	17	17	1	62	-1	0	0	4	324	326
326	-1	-1	17	17	1	63	-1	0	0	4	325	327
327	-1	-1	17	17	1	63	-1	0	0	4	326	328
328	-1	-1	17	17	1	64	-1	0	0	4	327	329
329	-1	-1	17	17	1	64	-1	0	0	4	328	330
330	-1	-1	17	17	1	65	-1	0	0	4	329	331
331	-1	-1	17	17	1	65	-1	0	0	4	330	-1
332	-1	-1	22	22	1	61	-1	0	0	4	26	333
333	-1	-1	22	22	1	61	-1	0	0	4	332	334
334	-1	-1	22	22	1	62	-1	0	0	4	333	335
335	-1	-1	22	22	1	62	-1	0	0	4	334	336
336	-1	-1	22	22	1	63	-1	0	0	4	335	337
337	-1	-1	22	22	1	63	-1	0	0	4	336	338
338	-1	-1	22	22	1	64	-1	0	0	4	337	339
339	-1	-1	22	22	1	64	-1	0	0	4	338	340
340	-1	-1	22	22	1	65	-1	0	0	4	339	341
341	-1	-1	22	22	1	65	-1	0	0	4	340	-1
342	-1	-1	27	27	1	61	-1	0	0	4	31	343
343	-1	-1	27	27	1	61	-1	0	0	4	342	344
344	-1	-1	27	27	1	62	-1	0	0	4	343	345
345	-1	-1	27	27	1	62	-1	0	0	4	344	346
346	-1	-1	27	27	1	63	-1	0	0	4	345	347
347	-1	-1	27	27	1	63	-1	0	0	4	346	348
348	-1	-1	27	27	1	64	-1	0	0	4	347	349
349	-1	-1	27	27	1	64	-1	0	0	4	348	350
350	-1	-1	27	27	1	65	-1	0	0	4	349	351
351	-1	-1	27	27	1	65	-1	0	0	4	350	-1
352	-1	-1	32	32	1	61	-1	0	0	4	36	353
353	-1	-1	32	32	1	61	-1	0	0	4	352	354
354	-1	-1	32	32	1	62	-1	0	0	4	353	355
355	-1	-1	32	32	1	62	-1	0	0	4	354	356
356	-1	-1	32	32	1	63	-1	0	0	4	355	357
357	-1	-1	32	32	1	63	-1	0	0	4	356	358
358	-1	-1	32	32	1	64	-1	0	0	4	357	359
359	-1	-1	32	32	1	64	-1	0	0	4	358	360
360	-1	-1	32	32	1	65	-1	0	0	4	359	361
361	-1	-1	32	32	1	65	-1	0	0	4	360	-1
362	-1	-1	37	37	1	61	-1	0	0	4	41	363
363	-1	-1	37	37	1	61	-1	0	0	4	362	364
364	-1	-1	37	37	1	62	-1	0	0	4	363	365
365	-1	-1	37	37	1	62	-1	0	0	4	364	366
366	-1	-1	37	37	1	63	-1	0	0	4	365	367
367	-1	-1	37	37	1	63	-1	0	0	4	366	368
368	-1	-1	37	37	1	64	-1	0	0	4	367	369
369	-1	-1	37	37	1	64	-1	0	0	4	368	370
370	-1	-1	37	37	1	65	-1	0	0	4	369	371
371	-1	-1	37	37	1	65	-1	0	0	4	370	-1
372	-1	-1	42	42	1	61	-1	0	0	4	46	373
373	-1	-1	42	42	1	61	-1	0	0	4	372	374
374	-1	-1	42	42	1	62	-1	0	0	4	373	375
375	-1	-1	42	42	1	62	-1	0	0	4	374	376
376	-1	-1	42	42	1	63	-1	0	0	4	375	377
377	-1	-1	42	42	1	63	-1	0	0	4	376	378
378	-1	-1	42	42	1	64	-1	0	0	4	377	379
379	-1	-1	42	42	1	64	-1	0	0	4	378	380
380	-1	-1	42	42	1	65	-1	0	0	4	379	381
381	-1	-1	42	42	1	65	-1	0	0	4	380	-1
382	-1	-1	47	47	1	61	-1	0	0	4	51	383
383	-1	-1	47	47	1	61	-1	0	0	4	382	384
384	-1	-1	47	47	1	62	-1	0	0	4	383	385
385	-1	-1	47	47	1	62	-1	0	0	4	384	386
386	-1	-1	47	47	1	63	-1	0	0	4	385	387
387	-1	-1	47	47	1	63	-1	0	0	4	386	388
388	-1	-1	47	47	1	64	-1	0	0	4	387	389
389	-1	-1	47	47	1	64	-1	0	0	4	388	390
390	-1	-1	47	47	1	65	-1	0	0	4	389	391
391	-1	-1	47	47	1	65	-1	0	0	4	390	-1
392	-1	-1	52	52	1	61	-1	0	0	4	56	393
393	-1	-1	52	52	1	61	-1	0	0	4	392	394
394	-1	-1	52	52	1	62	-1	0	0	4	393	395
395	-1	-1	52	52	1	62	-1	0	0	4	394	396
396	-1	-1	52	52	1	63	-1	0	0	4	395	397
397	-1	-1	52	52	1	63	-1	0	0	4	396	398
398	-1	-1	52	52	1	64	-1	0	0	4	397	399
399	-1	-1	52	52	1	64	-1	0	0	4	398	400
400	-1	-1	52	52	1	65	-1	0	0	4	399	401
401	-1	-1	52	52	1	65	-1	0	0	4	400	-1
402	-1	-1	57	57	1	61	-1	0	0	4	61	403
403	-1	-1	57	57	1	61	-1	0	0	4	402	404
404	-1	-1	57	57	1	62	-1	0	0	4	403	405
405	-1	-1	57	57	1	62	-1	0	0	4	404	406
406	-1	-1	57	57	1	63	-1	0	0	4	405	407
407	-1	-1	57	57	1	63	-1	0	0	4	406	408
408	-1	-1	57	57	1	64	-1	0	0	4	407	409
409	-1	-1	57	57	1	64	-1	0	0	4	408	410
410	-1	-1	57	57	1	65	-1	0	0	4	409	411
411	-1	-1	57	57	1	65	-1	0	0	4	410	-1
412	-1	-1	412	412	3	51	-1	0	0	3	-1	413
413	-1	-1	412	412	3	51	-1	0	0	3	412	414
414	-1	-1	412	412	3	51	-1	0	0	3	413	415
415	-1	-1	412	412	3	51	-1	0	0	3	414	416
416	-1	-1	412	412	3	51	-1	0	0	3	415	417
417	-1	-1	412	412	3	51	-1	0	0	3	416	-1
418	-1	-1	418	418	2	61	-1	0	0	4	-1	419
419	-1	-1	418	418	2	62	-1	0	0	4	418	420
420	-1	-1	418	418	2	63	-1	0	0	4	419	421
421	-1	-1	418	418	2	64	-1	0	0	4	420	422
422	-1	-1	418	418	2	65	-1	0	0	4	421	1001
423	-1	-1	423	423	3	61	-1	0	0	4	-1	424
424	-1	-1	423	423	3	63	-1	0	0	4	423	425
425	-1	-1	423	423	3	65	-1	0	0	4	424	-1
426	-1	-1	426	426	3	61	-1	0	0	4	-1	427
427	-1	-1	426	426	3	62	-1	0	0	4	426	428
428	-1	-1	426	426	3	63	-1	0	0	4	427	429
429	-1	-1	426	426	3	64	-1	0	0	4	428	430
430	-1	-1	426	426	3	65	-1	0	0	4	429	-1
434	-1	-1	77	77	2	62	-1	0	0	4	79	435
435	-1	-1	77	77	4	63	-1	0	0	4	434	436
436	-1	-1	77	77	6	64	-1	0	0	4	435	1083
437	-1	-1	80	80	2	62	-1	0	0	4	82	438
438	-1	-1	80	80	3	63	-1	0	0	4	437	439
439	-1	-1	80	80	4	64	-1	0	0	4	438	1086
440	-1	-1	119	119	2	62	-1	0	0	4	121	441
441	-1	-1	119	119	2	63	-1	0	0	4	440	442
442	-1	-1	119	119	2	64	-1	0	0	4	441	1053
443	-1	-1	113	113	3	62	-1	0	0	4	115	444
444	-1	-1	113	113	3	63	-1	0	0	4	443	445
445	-1	-1	113	113	3	64	-1	0	0	4	444	-1
446	-1	-1	446	735	3	62	-1	0	0	4	-1	447
447	-1	-1	446	735	3	63	-1	0	0	4	446	448
448	-1	-1	446	735	3	64	-1	0	0	4	447	7050
449	-1	-1	125	125	3	61	-1	0	0	4	127	450
450	-1	-1	125	125	3	62	-1	0	0	4	449	451
451	-1	-1	125	125	3	63	-1	0	0	4	450	452
452	-1	-1	125	125	3	64	-1	0	0	4	451	453
453	-1	-1	125	125	3	65	-1	0	0	4	452	1061
454	-1	-1	122	122	3	61	-1	0	0	4	124	455
455	-1	-1	122	122	3	62	-1	0	0	4	454	456
456	-1	-1	122	122	3	63	-1	0	0	4	455	457
457	-1	-1	122	122	3	64	-1	0	0	4	456	458
458	-1	-1	122	122	3	65	-1	0	0	4	457	1066
459	459	459	459	459	2	61	3297	8	180	4	-1	460
460	459	459	459	459	4	63	3298	8	180	4	459	461
461	459	459	459	459	6	65	3299	8	180	4	460	1189
462	-1	-1	462	462	2	63	-1	0	0	4	-1	463
463	-1	-1	462	462	2	64	-1	0	0	4	462	464
464	-1	-1	462	462	2	65	-1	0	0	4	463	7994
468	-1	-1	468	468	2	63	-1	0	0	4	-1	469
469	-1	-1	468	468	2	64	-1	0	0	4	468	470
470	-1	-1	468	468	2	65	-1	0	0	4	469	6439
471	-1	-1	471	471	2	63	-1	0	0	4	-1	472
472	-1	-1	471	471	2	64	-1	0	0	4	471	473
473	-1	-1	471	471	2	65	-1	0	0	4	472	12899
474	-1	-1	474	474	2	63	-1	0	0	4	-1	475
475	-1	-1	474	474	2	64	-1	0	0	4	474	476
476	-1	-1	474	474	2	65	-1	0	0	4	475	15359
477	-1	-1	477	477	2	63	-1	0	0	4	-1	478
478	-1	-1	477	477	2	64	-1	0	0	4	477	479
479	-1	-1	477	477	2	65	-1	0	0	4	478	6233
480	-1	-1	480	480	2	63	-1	0	0	4	-1	481
481	-1	-1	480	480	2	64	-1	0	0	4	480	482
482	-1	-1	480	480	2	65	-1	0	0	4	481	4921
483	-1	-1	483	483	2	63	-1	0	0	4	-1	484
484	-1	-1	483	483	2	64	-1	0	0	4	483	485
485	-1	-1	483	483	2	65	-1	0	0	4	484	-1
489	-1	-1	489	489	3	63	-1	0	0	4	-1	490
490	-1	-1	489	489	3	64	-1	0	0	4	489	491
491	-1	-1	489	489	3	65	-1	0	0	4	490	7116
492	-1	-1	492	492	2	63	-1	0	0	4	-1	493
493	-1	-1	492	492	2	64	-1	0	0	4	492	494
494	-1	-1	492	492	2	65	-1	0	0	4	493	7128
495	-1	-1	495	495	2	63	-1	0	0	4	-1	496
496	-1	-1	495	495	2	64	-1	0	0	4	495	497
497	-1	-1	495	495	2	65	-1	0	0	4	496	6260
498	-1	-1	498	498	2	63	-1	0	0	4	-1	499
499	-1	-1	498	498	2	64	-1	0	0	4	498	500
500	-1	-1	498	498	2	65	-1	0	0	4	499	886
501	-1	-1	501	501	2	63	-1	0	0	4	-1	502
502	-1	-1	501	501	2	64	-1	0	0	4	501	503
503	-1	-1	501	501	2	65	-1	0	0	4	502	6319
504	-1	-1	247	247	3	62	-1	0	0	4	249	505
505	-1	-1	247	247	3	63	-1	0	0	4	504	506
506	-1	-1	247	247	3	64	-1	0	0	4	505	-1
507	507	507	507	507	3	61	3252	9	180	4	-1	508
508	507	507	507	507	3	63	3253	9	180	4	507	509
509	507	507	507	507	3	65	3254	9	180	4	508	-1
510	510	510	510	510	3	61	3255	37	240	4	-1	511
511	510	510	510	510	3	63	3256	37	240	4	510	512
512	510	510	510	510	3	65	3257	37	240	4	511	7425
513	513	513	513	513	3	61	3274	4	120	4	-1	514
514	513	513	513	513	3	63	3275	4	120	4	513	515
515	513	513	513	513	3	65	3276	4	120	4	514	6095
516	516	516	516	516	2	62	3338	5	480	4	-1	6398
517	517	517	517	517	3	61	3258	12	600	4	-1	518
518	517	517	517	517	3	63	3259	12	600	4	517	519
519	517	517	517	517	3	65	3260	12	600	4	518	1440
520	520	520	520	520	3	61	3265	6	540	4	-1	521
521	520	520	520	520	3	63	3266	6	540	4	520	522
522	520	520	520	520	3	65	3267	6	540	4	521	1507
523	523	523	523	523	5	61	3268	9	540	4	-1	524
524	523	523	523	523	4	63	3269	9	540	4	523	525
525	523	523	523	523	3	65	3270	9	540	4	524	-1
526	526	526	526	526	5	62	3248	0	1	4	-1	527
527	526	526	526	526	3	64	3249	0	1	4	526	-1
528	528	528	528	528	4	61	3283	5	720	4	-1	529
529	528	528	528	528	3	63	3284	5	720	4	528	530
530	528	528	528	528	2	65	3285	5	720	4	529	900
531	131	131	131	131	3	63	3250	4	900	4	131	532
532	131	131	131	131	6	64	3251	4	900	4	531	1203
533	155	155	155	155	6	64	3264	8	60	4	155	1344
534	534	534	534	534	3	61	3261	4	2160	4	-1	535
