226	68123	100
227	68122	100
228	68121	100
229	68120	100
230	68119	100
231	68118	100
232	68117	100
233	68116	100
234	68115	100
235	68114	100
236	68113	100
237	68112	100
238	68111	100
239	68110	100
240	68109	100
241	68001	50
241	68002	50
242	68108	100
243	68107	100
244	68106	100
245	68105	100
246	68104	100
247	68103	100
248	68102	100
249	68101	100
250	68100	100
251	68099	100
252	68098	100
253	68097	100
254	68096	100
255	68095	100
256	68094	100
257	68093	100
258	68230	100
259	68091	100
260	68090	100
261	68089	100
262	68088	100
263	68087	100
264	68086	33
264	68163	33
264	68203	34
265	68004	100
266	68085	100
267	68084	100
268	68083	100
269	68082	100
270	68081	50
270	68217	50
271	68080	50
271	68209	50
272	68079	100
273	68078	100
274	68077	50
274	68182	50
275	68076	100
276	68075	100
277	68074	100
278	68073	100
279	68072	100
280	68071	100
281	68070	100
282	68069	100
283	68068	100
284	68067	100
285	68066	100
286	68064	25
286	68065	25
286	68157	25
286	68198	25
287	68050	33
287	68064	33
287	68065	34
288	68063	100
289	68062	33
289	68159	33
289	68216	34
290	68060	50
290	68061	50
291	68059	50
291	68060	50
292	68059	33
292	68060	33
292	68061	34
293	68059	50
293	68061	50
294	68058	100
295	68034	100
296	68001	50
296	68008	50
297	68013	100
298	68057	100
299	68056	33
299	68168	33
299	68169	34
300	68056	50
300	68168	50
301	68055	33
301	68169	33
301	68200	34
302	68054	100
303	68053	100
304	68051	33
304	68052	33
304	68172	34
305	68052	50
305	68172	50
306	68051	50
306	68052	50
307	68050	33
307	68064	33
307	68157	34
308	68005	100
309	68049	100
310	68044	100
311	68048	100
312	68047	100
313	68041	100
314	68046	100
315	68008	50
315	68252	50
316	68043	100
317	68042	100
318	68016	33
318	68034	33
318	68041	34
319	68014	100
320	68016	50
320	68041	50
321	68001	100
322	68040	33
322	68166	33
322	68215	34
323	68030	25
323	68036	25
323	68210	25
323	68241	25
324	68035	33
324	68165	33
324	68213	34
325	72051	100
326	8027	100
327	72005	50
327	72047	50
328	68034	50
328	68041	50
329	72047	50
329	72094	50
331	68026	100
333	68032	33
333	68161	33
333	68201	34
334	68031	100
335	68029	33
335	68170	33
335	68211	34
336	68028	100
337	68027	33
337	68160	33
337	68212	34
338	68025	100
339	68024	100
340	68020	25
340	68023	25
340	68167	25
340	68193	25
341	68022	33
341	68164	33
341	68194	34
342	68021	100
343	68020	33
343	68023	33
343	68162	34
344	68013	20
344	68019	20
344	68139	20
344	68152	20
344	68192	20
345	68001	25
345	68013	25
345	68144	25
345	68224	25
346	68016	100
347	68001	50
347	68013	50
348	68001	25
348	68015	25
348	68139	25
348	68156	25
349	68001	50
349	68139	50
350	68013	33
350	68139	33
350	68192	34
351	68011	100
352	68009	100
353	68002	100
354	68006	100
355	68000	100
356	50126	100
357	27008	100
358	27041	100
359	27002	25
359	27003	25
359	27028	25
359	27058	25
360	70043	100
361	70033	100
362	70032	100
363	70031	50
363	70048	50
364	70030	100
365	70029	100
366	70012	100
367	70028	100
368	70027	100
369	70026	85
369	70056	15
370	70025	100
371	70023	50
371	70024	50
372	70023	100
373	70022	33
373	70050	33
373	70052	34
374	70021	50
374	70029	50
375	70009	50
375	70023	50
376	70020	100
377	70019	20
377	70064	40
377	70067	40
378	70018	80
378	70047	15
378	70053	5
379	70017	50
379	70029	50
380	70016	100
381	70015	100
382	70014	100
383	70012	20
383	70013	20
383	70020	20
383	70034	20
383	70035	20
384	70004	25
384	70012	25
384	70016	25
384	70025	25
385	70010	33
385	70011	33
385	70042	34
386	70004	25
386	70012	25
386	70025	25
386	70034	25
387	70008	100
388	70007	100
389	70004	50
389	70027	50
390	70006	100
391	70005	100
392	70004	100
393	70003	50
393	70012	50
394	70002	100
395	70001	5
395	70011	50
395	70042	45
396	70000	100
397	76036	100
398	76035	100
399	76034	50
399	76055	50
400	76033	100
401	76032	100
402	76031	100
403	76030	100
404	76029	100
405	76028	100
406	76027	100
407	76027	100
408	76027	100
409	76027	100
410	76027	100
411	76027	100
412	76027	100
413	76027	100
414	76026	100
415	76025	100
416	76025	100
417	76025	100
418	76025	100
419	76025	100
420	76025	100
421	76024	100
422	76024	100
423	76024	100
424	76024	100
425	76024	100
426	76023	100
427	76023	100
428	76023	100
429	76023	100
430	76023	100
431	76023	100
432	76022	100
433	76022	100
434	76022	100
435	76022	100
436	76022	100
437	76022	100
438	76022	100
439	76021	100
440	76021	100
441	76021	100
442	76021	100
443	76020	100
444	76020	100
445	76020	100
446	76020	100
447	76020	100
448	76020	100
449	76019	100
450	76018	100
451	76017	50
451	76042	50
452	76016	100
453	76015	100
454	76014	33
454	76052	33
454	76053	34
455	76014	33
455	76054	33
455	76060	34
456	76014	100
457	76014	100
458	76014	100
459	21107	100
460	21019	50
460	21106	50
461	21102	100
462	21046	50
462	21095	50
463	21080	100
464	21013	50
464	21072	50
465	21071	100
466	21070	100
467	21069	100
468	21068	100
469	21067	100
470	21066	100
471	21065	100
472	21064	100
473	21063	100
474	21062	100
475	21061	100
476	21060	100
477	21059	100
478	21058	100
479	21057	100
480	21055	100
481	21054	50
481	21057	50
482	21053	100
483	21052	100
484	21051	100
485	21050	50
485	21120	50
486	21049	100
487	21048	100
488	21047	100
489	21036	100
490	21046	100
491	21045	100
492	21044	100
493	21043	100
494	21001	100
495	21002	100
496	21042	100
497	21041	100
498	21040	100
499	21026	25
499	21038	25
499	21039	25
499	21155	25
500	21026	20
500	21038	20
500	21096	20
500	21121	20
500	21155	20
501	21038	33
501	21097	33
501	21119	34
502	21026	20
502	21038	20
502	21097	20
502	21118	20
502	21155	20
503	21026	25
503	21038	25
503	21096	25
503	21097	25
504	21026	33
504	21038	33
504	21097	34
505	21037	100
506	21036	33
506	21054	33
506	21093	34
507	21035	100
508	21008	50
508	21035	50
509	21003	50
509	21035	50
510	21034	100
511	21033	100
512	21032	50
512	21117	50
513	21086	50
513	21109	50
514	21030	100
515	21029	50
515	21122	50
516	21028	50
516	21090	50
517	21027	100
518	21018	100
519	21026	100
520	21015	20
520	21025	20
520	21105	20
520	21156	20
520	21157	20
521	21024	20
521	21082	20
521	21085	20
521	21156	20
521	21157	20
522	21023	16
522	21083	16
522	21103	17
522	21114	17
522	21156	17
522	21157	17
523	21019	100
524	21022	100
525	21021	20
525	21022	20
525	21081	20
525	21156	20
525	21157	20
526	21017	100
527	21020	50
527	21035	50
528	21016	100
529	21015	20
529	21085	20
529	21104	20
529	21156	20
529	21157	20
530	21014	100
531	21012	100
532	21011	100
533	21010	100
534	21009	100
535	21008	100
536	21003	100
537	21007	100
538	21006	100
539	21005	100
540	21004	100
541	58007	11
541	58010	11
541	58016	11
541	58023	11
541	58029	11
541	58039	11
541	58044	11
541	58053	11
541	58056	12
542	58007	50
542	58014	50
543	58017	33
543	58023	33
543	58044	34
544	58018	100
545	58019	100
546	58018	50
546	58052	50
547	58020	33
547	58021	33
547	58051	34
548	58021	50
548	58050	50
549	58021	100
550	58022	50
550	58048	50
551	58021	50
551	58049	50
552	58001	33
552	58008	33
552	58015	34
553	58000	25
553	58001	25
553	58004	25
553	58008	25
554	58003	50
554	58008	50
555	58001	33
555	58005	33
555	58008	34
556	58000	50
556	58005	50
557	58000	25
557	58006	25
557	58008	25
557	58015	25
558	58004	33
558	58006	33
558	58008	34
559	58003	33
559	58008	33
559	58015	34
560	58008	100
561	58000	33
561	58001	33
561	58009	34
562	58004	100
563	58024	33
563	58037	33
563	58038	34
564	58005	100
565	58025	25
565	58027	25
565	58041	25
565	58055	25
566	58008	25
566	58026	25
566	58036	25
566	58045	25
567	58008	25
567	58026	25
567	58036	25
567	58054	25
568	58027	100
569	58001	50
569	58008	50
570	58003	33
570	58006	33
570	58008	34
571	58008	50
571	58028	50
572	58030	100
573	58000	25
573	58003	25
573	58004	25
573	58008	25
574	58001	33
574	58015	33
574	58054	34
575	58004	25
575	58015	25
575	58031	25
575	58037	25
576	58000	33
576	58005	33
576	58008	34
577	58032	95
577	58057	5
578	58001	33
578	58004	33
578	58015	34
579	58006	50
579	58008	50
580	58000	50
580	58009	50
581	58004	50
581	58006	50
582	58001	50
582	58003	50
583	58001	50
583	58006	50
584	58001	33
584	58006	33
584	58008	34
585	58000	33
585	58001	33
585	58005	34
586	58001	50
586	58005	50
587	58005	50
587	58009	50
588	58000	33
588	58005	33
588	58009	34
589	58000	50
589	58001	50
590	58005	50
590	58006	50
591	58011	33
591	58012	33
591	58033	34
592	58000	25
592	58001	25
592	58003	25
592	58015	25
593	58003	100
594	58011	50
594	58034	50
595	58008	50
595	58015	50
596	58001	25
596	58006	25
596	58008	25
596	58015	25
598	58003	33
598	58004	33
598	58008	34
599	58000	50
599	58006	50
600	58003	20
600	58004	20
600	58006	20
600	58009	20
600	58015	20
601	58013	50
601	58035	50
602	58024	50
602	58037	50
603	58004	33
603	58008	33
603	58015	34
604	58003	50
604	58006	50
605	58000	100
606	58009	100
607	58029	50
607	58034	50
608	58033	50
608	58034	50
609	58011	50
609	58039	50
610	58026	33
610	58036	33
610	58040	34
611	58042	100
613	58043	100
614	58047	100
615	58001	100
616	58002	25
616	58025	25
616	58027	25
616	58041	25
617	15028	100
618	15029	100
619	15030	100
620	15004	50
620	15031	50
621	15032	100
622	15033	100
623	15034	100
624	15007	12
624	15016	12
624	15035	12
624	15036	12
624	15090	12
624	15091	12
624	15095	12
624	15101	16
625	15035	100
626	15036	100
627	15038	100
628	15009	50
628	15102	50
629	15039	100
630	15007	100
631	15040	100
632	15041	100
633	15022	100
634	15042	100
635	15061	33
635	15094	33
635	15115	34
636	15095	100
637	15018	33
637	15081	33
637	15094	34
638	15003	16
638	15084	16
638	15089	16
638	15093	16
638	15100	16
638	15166	20
639	15023	50
639	15092	50
640	15091	100
641	15090	100
642	15089	100
643	15010	20
643	15078	20
643	15088	20
643	15133	20
643	15166	20
644	15000	16
644	15087	16
644	15144	16
644	15165	16
644	15168	16
644	15174	20
645	15021	100
646	15003	14
646	15086	14
646	15136	14
646	15151	14
646	15154	14
646	15156	14
646	15176	16
647	15085	20
647	15100	20
647	15147	20
647	15149	20
647	15177	20
648	15004	100
649	15003	20
649	15012	20
649	15084	20
649	15100	20
649	15166	20
650	15083	100
651	15010	100
652	15082	100
653	15081	50
653	15115	50
654	15080	50
654	15115	50
655	15010	12
655	15093	12
655	15098	12
655	15131	12
655	15151	12
655	15154	12
655	15156	12
655	15176	16
656	15079	50
656	15114	50
657	15078	100
658	15077	100
659	15076	14
659	15127	14
659	15146	14
659	15148	14
659	15152	14
659	15155	14
659	15173	16
660	15075	33
660	15163	33
660	15181	34
661	15074	100
662	15073	100
663	15072	100
664	15071	100
665	15070	50
665	15126	50
666	15069	100
667	15068	100
668	15067	100
669	15066	100
670	15065	100
671	15064	100
672	15063	100
673	15062	100
674	15061	100
675	15057	33
675	15060	33
675	15163	34
676	15059	100
677	15058	20
677	15124	20
677	15157	20
677	15179	20
677	15180	20
678	15057	25
678	15075	25
678	15163	25
678	15181	25
679	15056	100
680	15047	14
680	15123	14
680	15141	14
680	15157	14
680	15175	14
680	15179	14
680	15180	16
681	15055	100
681	15118	0
682	15054	100
683	15053	50
683	15125	50
684	15052	33
684	15111	33
684	15122	34
685	15051	100
686	15048	33
686	15049	33
686	15050	34
687	15048	50
687	15050	50
688	15047	50
688	15113	50
689	15046	14
689	15128	14
689	15146	14
689	15148	14
689	15152	14
689	15155	14
689	15173	16
690	15045	100
691	15044	100
692	15043	100
693	22108	100
694	22107	100
695	22106	100
696	22105	100
697	22104	100
698	22103	100
699	22102	100
700	22101	100
701	22100	100
702	22099	100
703	22098	100
704	22097	100
705	22096	100
706	22095	100
707	22094	100
708	22093	100
709	22092	100
710	22091	100
711	22090	100
712	22089	100
713	22088	100
714	22087	100
715	22086	100
716	22085	100
717	22084	100
718	22083	100
719	22082	100
720	22081	100
721	22080	100
722	22079	100
723	22078	100
724	22077	100
725	22076	100
726	22075	100
727	22074	100
728	22073	100
729	22072	100
730	22071	33
730	22168	33
730	22178	34
731	22070	100
732	22069	100
733	22046	14
733	22068	14
733	22135	14
733	22139	14
733	22140	14
733	22158	14
733	22183	16
734	22046	33
734	22068	33
734	22158	34
735	22067	100
736	22065	33
736	22145	33
736	22160	34
737	22064	33
737	22147	33
737	22177	34
738	22063	33
738	22144	33
738	22166	34
739	22062	25
739	22152	25
739	22170	25
739	22201	25
740	22061	25
740	22153	25
740	22169	25
740	22186	25
741	22060	33
741	22148	33
741	22161	34
742	22013	50
742	22015	50
743	22059	33
743	22131	33
743	22159	34
744	22058	100
745	22057	50
745	22146	50
746	22054	100
747	22056	100
748	22022	20
748	22053	20
748	22055	20
748	22149	20
748	22179	20
749	22022	25
749	22053	25
749	22055	25
749	22165	25
750	22022	14
750	22052	14
750	22053	14
750	22055	14
750	22142	14
750	22149	14
750	22179	16
751	22022	20
751	22053	20
751	22055	20
751	22149	20
751	22172	20
752	22022	20
752	22053	20
752	22055	20
752	22143	20
752	22179	20
753	22022	25
753	22053	25
753	22055	25
753	22142	25
754	22022	25
754	22052	25
754	22055	25
754	22165	25
755	22052	25
755	22053	25
755	22055	25
755	22142	25
756	22051	33
756	22182	33
756	22185	34
757	22050	33
757	22150	33
757	22173	34
758	22049	33
758	22151	33
758	22167	34
759	22048	100
760	22001	100
761	22012	100
762	22047	14
762	22068	14
762	22139	14
762	22140	14
762	22175	14
762	22180	14
762	22184	16
763	22046	16
763	22135	16
763	22140	16
763	22158	16
763	22174	16
763	22183	20
764	22044	100
765	22043	100
766	22042	100
767	22041	100
768	22040	100
769	22039	100
770	22038	100
771	22018	100
772	22022	100
773	22037	100
774	22027	100
775	22036	100
776	22011	100
777	22013	100
778	22000	100
779	72059	100
780	22035	100
781	72081	50
781	72088	50
782	22034	100
783	22033	100
784	22006	100
785	22003	100
786	22032	100
787	22031	16
787	22143	16
787	22155	16
787	22171	16
787	22172	16
787	22191	20
788	22030	50
788	22187	50
789	22005	100
790	22026	100
791	22025	100
792	22024	50
792	22187	50
793	22023	100
794	22015	100
795	22022	33
795	22053	33
795	22055	34
796	22020	100
797	22008	100
798	22017	100
799	22012	50
799	22021	50
800	22016	100
801	24023	100
802	24024	100
803	24003	100
804	24001	100
805	52116	100
806	23056	100
807	24026	100
808	23055	100
809	24027	100
810	24025	100
811	24022	100
812	23054	100
813	23052	100
814	23051	100
815	23050	100
816	23049	100
817	23048	100
818	23047	100
819	23046	100
820	23045	100
821	23042	100
822	23041	100
823	23040	100
824	23039	100
825	23038	100
826	23044	100
827	23035	100
828	23034	100
829	23033	100
830	23032	100
831	23031	100
832	23030	100
833	23029	100
834	23028	100
835	23027	100
836	23026	100
837	23025	100
838	23024	100
839	23023	100
840	23058	50
841	23021	100
842	23019	100
843	23018	100
844	23017	100
845	23016	100
846	23015	100
847	23014	100
848	23013	100
849	23012	100
850	23020	100
851	23043	100
852	23009	100
853	23008	100
854	23007	100
855	23006	100
856	23005	100
857	23004	100
858	23003	100
859	23002	100
861	23000	50
861	23078	50
862	24082	100
863	24079	100
864	24078	100
865	24077	100
866	24076	100
867	24074	100
868	24073	100
869	24072	100
870	24071	100
871	24070	100
872	24069	100
873	24067	100
874	24066	100
875	24065	100
876	24063	100
877	24062	100
878	24061	100
879	24060	100
880	24059	100
881	24058	100
882	24057	100
883	24056	100
884	24055	100
885	24054	100
886	24052	100
887	24051	100
888	24049	100
889	24081	100
890	24046	100
891	24045	100
892	24044	100
893	24043	100
894	24042	100
895	24041	100
896	24040	100
897	24039	100
898	24038	100
899	24036	100
900	24035	100
901	24034	100
902	24033	100
903	24032	100
904	24031	100
905	24030	100
906	24028	100
907	23077	100
908	23076	100
909	23075	100
910	23072	100
911	23071	100
912	23069	100
913	23068	100
914	23067	100
915	23066	100
916	23065	100
917	23064	100
918	23063	100
919	23062	100
920	23061	100
921	23060	100
922	23059	100
923	23057	100
924	24005	100
925	24006	100
926	24007	100
927	24008	33
927	24009	33
927	24012	34
928	24010	100
929	24005	33
929	24007	33
929	24011	34
930	24013	100
931	24014	100
932	24015	100
933	24016	100
934	24017	100
935	24018	100
936	24019	100
937	24020	100
938	24021	100
939	24004	100
941	27001	100
942	27007	100
943	27002	100
944	27004	50
944	27020	50
945	27030	50
945	27059	50
946	27068	100
947	27068	100
948	27037	100
949	27063	100
950	27062	100
951	27030	33
951	27041	33
951	27059	34
952	27024	100
953	27035	100
954	27042	100
955	27024	100
956	27054	100
957	27039	100
958	27004	100
959	27046	25
959	27051	25
959	27052	25
959	27053	25
960	27050	100
961	27023	100
962	27045	100
971	57110	15
971	57125	85
973	30091	100
974	30002	8
974	30040	23
974	30052	23
974	30066	23
974	30091	23
975	30089	100
976	30088	100
977	30087	100
978	30086	100
979	30085	100
980	30084	100
981	30083	100
982	30082	100
983	30081	100
984	30080	100
985	30079	100
986	30078	100
987	30077	100
988	30076	100
989	30075	100
990	30074	100
991	30073	100
992	30072	100
993	30071	100
994	30070	100
995	30069	100
996	30068	100
997	30067	100
998	30066	50
998	30091	50
999	30065	100
1000	30064	100
1001	30063	100
1002	30061	100
1003	30030	100
1004	30060	100
1005	30059	100
1006	30027	100
1007	30058	50
1007	30091	50
1008	30057	50
1008	30091	50
1009	30056	50
1009	30091	50
1010	30054	100
1011	30053	100
1012	30009	50
1012	30052	50
1013	30019	100
1014	30026	100
1015	30051	50
1015	30093	30
1015	30099	20
1016	30016	100
1017	30003	50
1017	30016	50
1018	30050	100
1019	30049	100
1020	30048	100
1021	30023	100
1022	30007	50
1022	30047	50
1023	30046	100
1024	30009	50
1024	30045	50
1025	30021	100
1026	30018	100
1027	30014	100
1028	30009	25
1028	30044	25
1028	30055	25
1028	30091	25
1029	30043	33
1029	30095	33
1029	30096	34
1030	30042	100
1031	30039	100
1032	30041	100
1033	30040	50
1033	30091	50
1034	30038	100
1035	30037	100
1036	30036	100
1037	30035	100
1038	30034	100
1039	30033	100
1040	30031	100
1042	30007	50
1042	30012	50
1043	30007	50
1043	30029	50
1045	30028	50
1045	30091	50
1046	30000	40
1046	30003	15
1046	30009	15
1046	30017	15
1046	30032	15
1047	30007	50
1047	30017	50
1048	30006	33
1048	30007	33
1048	30020	34
1049	30003	33
1049	30007	33
1049	30017	34
1050	30006	33
1050	30008	33
1050	30009	34
1051	30025	100
1052	30012	50
1052	30032	50
1053	30000	33
1053	30006	33
1053	30007	34
1054	30003	50
1054	30012	50
1055	30024	100
1056	30022	100
1059	30015	100
1060	30000	33
1060	30007	33
1060	30008	34
1061	30013	50
1062	30003	50
1062	30006	50
1064	30003	33
1064	30009	33
1064	30020	34
1065	30011	50
1066	30010	100
1070	30005	50
1071	30004	50
1072	30001	50
1072	30102	50
1073	76014	100
1074	76014	100
1075	76014	100
1076	76013	100
1077	76013	100
1078	76013	100
1079	76013	100
1080	76013	100
1081	76013	100
1082	76013	100
1083	76012	100
1084	76012	100
1085	76012	100
1086	76012	100
1087	76012	100
1088	76012	100
1089	76012	100
1090	76012	100
1091	76012	100
1092	76011	100
1093	76010	100
1094	76010	100
1095	76010	100
1096	76010	100
1097	76010	100
1098	76010	100
1099	76010	100
1100	76009	100
1101	76009	100
1102	76009	100
1103	76009	100
1104	76009	100
1105	76009	100
1106	76009	100
1107	76009	100
1108	76008	100
1109	76008	100
1110	76008	100
1111	76008	100
1112	76008	100
1113	76008	100
1114	76008	100
1115	76008	100
1116	76008	100
1117	76008	100
1118	76008	100
1119	76008	100
1120	76007	100
1121	76006	100
1122	76006	100
1123	76006	100
1124	76006	100
1125	76006	100
1126	76006	100
1127	76006	100
1128	76006	100
1129	76005	100
1130	76005	100
1131	76005	100
1132	76005	100
1133	76005	100
1134	76005	100
1135	76004	100
1136	76004	100
1137	76004	100
1138	76004	100
1139	76004	100
1140	76004	100
1141	76004	100
1142	76004	100
1143	76004	100
1144	76004	100
1145	76003	100
1146	76003	100
1147	76003	100
1148	76003	100
1149	76003	100
1150	76003	100
1151	47081	33
1151	47133	33
1151	47134	34
1152	47114	50
1152	47135	50
1153	47133	100
1154	47132	100
1155	47131	100
1156	47130	100
1157	47110	50
1157	47129	50
1158	47109	50
1158	47110	50
1159	47069	33
1159	47109	33
1159	47121	34
1160	47069	33
1160	47109	33
1160	47110	34
1161	47128	100
1162	47127	100
1163	47062	33
1163	47117	33
1163	47163	34
1164	47126	100
1165	47125	100
1166	47103	25
1166	47122	25
1166	47124	25
1166	47202	25
1167	47115	100
1168	47102	25
1168	47123	25
1168	47169	25
1168	47204	25
1169	47122	33
1169	47136	33
1169	47202	34
1170	47117	50
1170	47162	50
1171	47060	100
1172	47069	20
1172	47109	20
1172	47110	20
1172	47121	20
1172	47190	20
1173	47118	33
1173	47120	33
1173	47175	34
1174	47118	33
1174	47119	33
1174	47161	34
1175	47118	50
1175	47181	50
1176	47061	50
1176	47117	50
1177	47082	33
1177	47090	33
1177	47168	34
1178	47063	100
1179	47090	50
1179	47168	50
1180	47084	50
1180	47090	50
1181	47081	33
1181	47115	33
1181	47116	34
1182	47085	25
1182	47115	25
1182	47122	25
1182	47203	25
1183	47114	100
1184	47095	100
1185	47113	100
1186	47070	100
