25	12	12	201	55	0
25	12	12	202	55	0
25	12	12	213	55	0
25	12	13	201	394	2048
25	12	13	396	394	2048
25	12	13	202	394	2048
25	12	13	396	55	0
25	12	13	202	55	0
25	12	13	201	55	0
24	12	14	201	394	2048
24	12	14	396	394	2048
24	12	14	202	394	2048
24	12	14	396	55	0
24	12	14	201	55	0
24	12	14	202	55	0
64	128	1	203	394	2059
64	128	1	203	106	1
62	128	5	203	394	2059
62	128	5	203	106	1
60	128	7	203	394	2059
60	128	7	203	106	1
63	128	10	203	394	2059
63	128	10	203	106	1
61	128	11	203	394	2059
61	128	11	203	82	1
59	128	15	203	394	2053
59	128	15	203	106	5
80	130	1	396	394	2052
80	130	1	396	155	4
75	130	8	396	394	2052
75	130	8	396	155	4
78	130	9	396	394	2052
78	130	9	396	155	4
79	130	10	396	394	2052
79	130	10	396	155	4
76	130	15	396	394	2052
76	130	15	396	155	4
77	130	16	396	394	2116
77	130	16	396	155	68
92	330	1	208	394	2064
92	330	1	208	50	16
86	330	2	206	394	2064
86	330	2	208	394	2064
86	330	2	206	50	16
86	330	2	208	50	16
88	330	3	208	394	2064
88	330	3	208	50	16
90	330	5	206	394	2064
90	330	5	206	50	16
89	330	9	206	394	2064
89	330	9	206	50	16
91	330	10	208	394	2064
91	330	10	208	50	16
87	330	11	206	394	2064
87	330	11	206	50	16
93	330	12	208	394	2064
93	330	12	208	50	16
94	522	1	216	394	2048
95	522	2	216	394	2048
96	522	3	216	394	2048
97	522	4	216	394	2048
98	522	5	216	394	2048
99	522	6	216	394	2048
100	522	7	216	394	2048
101	522	8	216	394	2048
102	522	9	216	394	2048
103	522	11	216	394	2048
104	522	12	216	394	2048
105	522	13	216	394	2048
106	522	14	216	394	2048
54	1	3	208	383	1024
54	1	3	204	383	1024
31	7	8	396	382	1024
31	7	8	216	382	1024
31	7	8	215	382	1024
31	7	8	214	382	1024
31	7	8	213	382	1024
31	7	8	211	382	1024
31	7	8	210	382	1024
31	7	8	209	382	1024
31	7	8	208	382	1024
31	7	8	205	382	1024
31	7	8	204	382	1024
31	7	8	202	382	1024
47	1	8	396	382	1024
47	1	8	216	382	1024
47	1	8	215	382	1024
47	1	8	214	382	1024
47	1	8	213	382	1024
47	1	8	211	382	1024
47	1	8	210	382	1024
47	1	8	209	382	1024
47	1	8	208	382	1024
47	1	8	205	382	1024
47	1	8	204	382	1024
47	1	8	202	382	1024
58	1	1	396	382	1024
58	1	1	211	382	1024
58	1	1	208	382	1024
58	1	1	206	382	1024
58	1	1	204	382	1024
35	7	9	396	382	1024
35	7	9	205	382	1024
35	7	9	204	382	1024
36	7	1	396	382	1024
36	7	1	214	382	1024
36	7	1	211	382	1024
36	7	1	209	382	1024
36	7	1	208	382	1024
36	7	1	206	382	1024
36	7	1	204	382	1024
50	1	14	396	383	1024
50	1	14	208	383	1024
50	1	14	206	382	1024
50	1	14	204	383	1024
51	1	13	396	383	1024
51	1	13	208	383	1024
51	1	13	206	382	1024
51	1	13	204	383	1024
56	1	9	396	382	1024
56	1	9	206	382	1024
56	1	9	205	382	1024
56	1	9	204	382	1024
48	1	2	208	383	1024
48	1	2	206	382	1024
48	1	2	204	383	1024
33	7	3	208	383	1024
33	7	3	204	383	1024
51	1	12	396	383	1024
51	1	12	213	383	1024
51	1	12	208	383	1024
51	1	12	206	382	1024
51	1	12	204	383	1024
53	1	11	206	382	1024
52	1	7	210	383	1024
57	1	5	206	382	1024
