33	necropolis	0	-2179	584	-247	25	20	50	0	1707	0		0	53	1200	0
34	necropolis	0	151	818	-177	25	20	50	0	951	0		0	53	120	0
35	necropolis	0	-737	1017	-246	25	20	50	0	1707	0		0	53	1200	0
36	necropolis	0	80	1028	-221	25	20	50	2	123015	1		10	1	1200	120
37	necropolis	0	-829	899	-247	25	20	50	0	1959	0		0	53	120	0
38	necropolis	0	-625	1393	-247	25	20	50	0	1707	0		0	53	1200	0
39	necropolis	0	109	1294	-153	25	20	50	0	981	0		0	53	120	0
40	necropolis	0	53	1735	-147	25	20	50	0	253	0		0	53	120	0
41	necropolis	0	582	1412	-147	25	20	50	0	253	0		0	53	120	0
42	necropolis	0	771	1506	-147	25	20	50	0	958	0		0	53	120	0
43	necropolis	0	-59	1481	-147	25	20	50	0	958	0		0	53	120	0
44	akheva	0	-234	64	6	50	20	50	2	179137	1		10	1	3600	120
45	akheva	0	-159	69	6	50	20	50	2	179137	1		10	1	3600	120
46	akheva	0	-809	177	-20	50	20	50	2	179137	1		10	1	3600	120
47	akheva	0	-762	188	-20	50	20	50	2	179137	1		10	1	3600	120
48	akheva	0	-754	304	-20	50	20	50	2	179137	1		10	1	3600	120
49	akheva	0	-879	545	22	50	20	50	2	179137	1		10	1	3600	120
50	akheva	0	-877	685	22	50	20	50	2	179137	1		10	1	3600	120
51	akheva	0	-878	826	22	50	20	50	2	179137	1		10	1	3600	120
52	akheva	0	-84	-18	6	50	20	50	2	179137	1		10	1	3600	120
53	akheva	0	189	30	6	50	20	50	2	179137	1		10	1	3600	120
54	akheva	0	189	95	8	50	20	50	2	179137	1		10	1	3600	120
55	akheva	0	-505	113	-20	50	20	50	2	179137	1		10	1	3600	120
56	akheva	0	-331	123	-10	50	20	50	2	179139	1		10	1	3600	120
57	akheva	0	204	135	6	50	20	50	2	179139	1		10	1	3600	120
58	akheva	0	-263	139	-10	50	20	50	2	179139	1		10	1	3600	120
59	akheva	0	-385	146	6	50	20	50	2	179139	1		10	1	3600	120
60	akheva	0	-1469	164	6	50	20	50	2	179139	1		10	1	3600	120
61	akheva	0	-1567	165	6	50	20	50	2	179139	1		10	1	3600	120
62	akheva	0	-1401	168	6	50	20	50	2	179139	1		10	1	3600	120
63	akheva	0	-961	171	-20	50	20	50	2	179139	1		10	1	3600	120
64	akheva	0	-884	173	-20	50	20	50	2	179139	1		10	1	3600	120
65	akheva	0	-1317	175	6	50	20	50	2	179139	1		10	1	3600	120
66	akheva	0	-1242	179	6	50	20	50	2	179139	1		10	1	3600	120
67	akheva	0	-504	182	-20	50	20	50	2	179139	1		10	1	3600	120
68	akheva	0	-1089	186	-20	50	20	50	2	179139	1		10	1	3600	120
69	akheva	0	-308	187	-10	50	20	50	2	179139	1		10	1	3600	120
70	akheva	0	-1488	213	6	50	20	50	2	179139	1		10	1	3600	120
71	akheva	0	-1031	213	-20	50	20	50	2	179139	1		10	1	3600	120
72	akheva	0	-1103	237	-20	50	20	50	2	179139	1		10	1	3600	120
73	akheva	0	-684	243	-20	50	20	50	2	179139	1		10	1	3600	120
74	akheva	0	-614	243	-20	50	20	50	2	179139	1		10	1	3600	120
75	akheva	0	-337	252	-10	50	20	50	2	179139	1		10	1	3600	120
76	akheva	0	-301	254	-10	50	20	50	2	179139	1		10	1	3600	120
77	akheva	0	-501	255	-20	50	20	50	2	179139	1		10	1	3600	120
78	akheva	0	-385	265	-10	50	20	50	2	179139	1		10	1	3600	120
79	akheva	0	-960	267	-19	50	20	50	2	179138	2		20	1	3600	120
80	akheva	0	-1542	270	6	50	20	50	2	179138	2		20	1	3600	120
81	akheva	0	-1394	270	6	50	20	50	2	179138	2		20	1	3600	120
82	akheva	0	-1318	272	8	50	20	50	2	179138	2		20	1	3600	120
83	akheva	0	-1475	275	6	50	20	50	2	179138	2		20	1	3600	120
84	akheva	0	-259	282	-10	50	20	50	2	179138	2		20	1	3600	120
85	akheva	0	-913	284	-20	50	20	50	2	179138	2		20	1	3600	120
86	akheva	0	-830	290	-20	50	20	50	2	179138	2		20	1	3600	120
87	akheva	0	-15	292	6	50	20	50	2	179138	2		20	1	3600	120
88	akheva	0	-1096	310	-20	50	20	50	2	179138	2		20	1	3600	120
89	akheva	0	40	324	6	50	20	50	2	179138	2		20	1	3600	120
90	akheva	0	-1444	354	18	50	20	50	2	179138	2		20	1	3600	120
91	akheva	0	-987	403	22	50	20	50	2	179138	2		20	1	3600	120
92	akheva	0	-1444	424	18	50	20	50	2	179138	2		20	1	3600	120
93	akheva	0	-987	465	22	50	20	50	2	179138	2		20	1	3600	120
94	akheva	0	-879	479	22	50	20	50	2	179138	2		20	1	3600	120
95	akheva	0	-1441	501	18	50	20	50	2	179138	2		20	1	3600	120
96	akheva	0	-987	536	22	50	20	50	2	179138	2		20	1	3600	120
97	akheva	0	-1439	586	18	50	20	50	2	179138	2		20	1	3600	120
98	akheva	0	-987	602	22	50	20	50	2	179138	2		20	1	3600	120
99	akheva	0	-877	618	22	50	20	50	2	179138	2		20	1	3600	120
100	akheva	0	-987	664	22	50	20	50	2	179138	2		20	1	3600	120
101	akheva	0	-1438	721	18	50	20	50	2	179138	2		20	1	3600	120
102	akheva	0	-987	734	22	50	20	50	2	179138	2		20	1	3600	120
103	akheva	0	-877	756	22	50	20	50	2	179138	2		20	1	3600	120
104	akheva	0	-987	801	22	50	20	50	2	179138	2		20	1	3600	120
105	akheva	0	-987	856	22	50	20	50	2	179138	2		20	1	3600	120
106	akheva	0	-1439	859	18	50	20	50	2	179138	2		20	1	3600	120
107	akheva	0	-883	903	22	50	20	50	2	179138	2		20	1	3600	120
108	akheva	0	-987	906	22	50	20	50	2	179138	2		20	1	3600	120
109	akheva	0	-890	948	22	50	20	50	2	179138	2		20	1	3600	120
110	akheva	0	-987	952	22	50	20	50	2	179136	2		20	1	3600	120
111	akheva	0	-902	992	22	50	20	50	2	179136	2		20	1	3600	120
112	akheva	0	-986	1005	22	50	20	50	2	179136	5		50	1	3600	120
113	akheva	0	-747	1029	25	50	20	50	2	179136	5		50	1	3600	120
114	akheva	0	-786	1039	29	50	20	50	2	179136	4		40	1	3600	120
115	akheva	0	-732	1061	25	50	20	50	2	179136	4		40	1	3600	120
116	akheva	0	-106	-3	6	50	20	50	2	179136	4		40	1	3600	120
117	akheva	0	-111	155	6	50	20	50	2	179136	4		40	1	3600	120
118	akheva	0	11	198	6	50	20	50	2	179136	3		30	1	3600	120
119	akheva	0	60	263	36	50	20	50	2	179136	3		30	1	3600	120
120	akheva	0	169	62	6	50	20	50	2	179136	3		30	1	3600	120
121	akheva	0	-149	123	6	50	20	50	2	179136	2		20	1	3600	120
122	akheva	0	53	173	6	50	20	50	2	179136	2		20	1	3600	120
123	akheva	0	-53	182	6	50	20	50	2	179136	6		60	1	3600	120
124	akheva	0	-15	251	34	50	20	50	2	179136	7		70	1	3600	120
125	mischiefplane	0	-72	-1050	93	75	15	30	2	126344	1	a grumpy tree throws a bunch of pansies at you.	0	1	900	450
126	mischiefplane	0	-275	-1230	93	75	15	30	2	126345	2	a grumpy tree throws a bunch of pansies at you.	0	1	900	450
127	mischiefplane	0	-485	-870	93	75	15	30	2	126346	1	a grumpy tree throws a bunch of pansies at you.	0	1	900	450
128	mischiefplane	0	-525	-1275	93	75	15	30	2	126345	2	a grumpy tree throws a bunch of pansies at you.	0	1	900	450
129	mischiefplane	0	-617	-1238	93	75	15	30	2	126344	1	a grumpy tree throws a bunch of pansies at you.	0	1	900	450
130	mischiefplane	0	-985	-900	93	75	15	30	2	126345	2	a grumpy tree throws a bunch of pansies at you.	0	1	900	450
131	mischiefplane	0	-1040	-700	93	75	15	30	2	126346	1	a grumpy tree throws a bunch of pansies at you.	0	1	900	450
132	mischiefplane	0	-1565	-630	93	75	15	30	2	126344	1	a grumpy tree throws a bunch of pansies at you.	0	1	900	450
133	mischiefplane	0	-1300	-238	93	75	15	30	2	126346	1	a grumpy tree throws a bunch of pansies at you.	0	1	900	450
134	mischiefplane	0	-1235	-195	93	75	15	30	2	126345	2	a grumpy tree throws a bunch of pansies at you.	0	1	900	450
135	mischiefplane	0	-392	-301	121	100	10	30	4	5	5	a pristine gate hits you!	0	1	10	0
136	mischiefplane	0	-176	47	116	100	10	30	4	5	5	Five hits you!	0	1	60	30
137	mmca	0	881	263	-4	100	10	50	4	1	200		100	1	12600	0
138	mmca	0	84	436	-10	100	10	50	4	1	200		100	1	12600	0
139	mmca	0	407	-42	-1	100	10	50	4	1	200		100	1	12600	0
140	mmca	0	-562	-365	3	100	10	50	4	1	200		100	1	12600	0
141	mmcb	0	439	-441	6	100	10	50	4	1	200		100	1	12600	0
142	mmcb	0	449	385	-5	100	10	50	4	1	200		100	1	12600	0
143	mmcb	0	182	3	1	100	10	50	4	1	200		100	1	12600	0
144	mmcb	0	-518	-48	17	100	10	50	4	1	200		100	1	12600	0
145	mmcc	0	851	859	8	100	10	50	4	1	200		100	1	12600	0
146	mmcc	0	902	527	3	100	10	50	4	1	200		100	1	12600	0
147	mmcc	0	647	386	12	100	10	50	4	1	200		100	1	12600	0
148	mmcd	0	623	-308	53	100	10	50	4	1	200		100	1	12600	0
149	mmcd	0	713	33	20	100	10	50	4	1	200		100	1	12600	0
150	mmcd	0	601	41	3	100	10	50	4	1	200		100	1	12600	0
151	mmcd	0	-116	-647	0	100	10	50	4	1	200		100	1	12600	0
152	mmce	0	209	-429	17	100	10	50	4	200	0		0	1	12600	0
153	mmce	0	-135	-558	-2	100	10	50	4	200	0		0	1	12600	0
154	mmce	0	-114	-247	0	100	10	50	4	200	0		0	1	12600	0
155	mmce	0	-554	338	1	100	10	50	4	200	0		0	1	12600	0
156	mmcf	0	253	-789	53	100	10	50	4	200	0		0	1	12600	0
157	mmcf	0	445	-517	36	100	10	50	4	200	0		0	1	12600	0
158	mmcf	0	-4	-392	53	100	10	50	4	200	0		0	1	12600	0
159	mmcf	0	224	-359	36	100	10	50	4	200	0		0	1	12600	0
160	mmcf	0	-200	374	-12	100	10	50	4	200	0		0	1	12600	0
161	mmcg	0	-89	-429	20	100	10	50	4	200	0		0	1	12600	0
162	mmcg	0	444	-296	3	100	10	50	4	200	0		0	1	12600	0
163	mmcg	0	32	-248	3	100	10	50	4	200	0		0	1	12600	0
164	mmch	0	366	-284	-8	100	10	50	4	200	0		0	1	12600	0
165	mmch	0	21	325	6	100	10	50	4	200	0		0	1	12600	0
166	mmch	0	71	17	20	100	10	50	4	200	0		0	1	12600	0
167	mmch	0	-252	-321	2	100	10	50	4	200	0		0	1	12600	0
168	mmci	0	-125	-388	3	100	10	50	4	200	0		0	1	12600	0
169	mmci	0	-743	114	3	100	10	50	4	200	0		0	1	12600	0
170	mmci	0	-222	6	3	100	10	50	4	200	0		0	1	12600	0
171	mmcj	0	191	-317	20	100	10	50	4	200	0		0	1	12600	0
172	mmcj	0	-223	-581	20	100	10	50	4	200	0		0	1	12600	0
173	mmcj	0	-148	-291	20	100	10	50	4	200	0		0	1	12600	0
174	mmcj	0	216	512	3	100	10	50	4	200	0		0	1	12600	0
175	mmca	1	881	263	-4	100	10	35	4	50	200		100	1	12600	0
176	mmca	1	84	436	-10	100	10	35	4	50	200		100	1	12600	0
177	mmca	1	407	-42	-1	100	10	35	4	50	200		100	1	12600	0
178	mmca	1	-562	-365	3	100	10	35	4	50	200		100	1	12600	0
179	mmca	2	881	263	-4	100	10	35	4	100	200		100	1	12600	0
180	mmca	2	84	436	-10	100	10	35	4	100	200		100	1	12600	0
181	mmca	2	407	-42	-1	100	10	35	4	100	200		100	1	12600	0
182	mmca	2	-562	-365	3	100	10	35	4	100	200		100	1	12600	0
183	mmca	3	881	263	-4	100	10	35	4	150	300		100	1	12600	0
184	mmca	3	84	436	-10	100	10	35	4	150	300		100	1	12600	0
185	mmca	3	407	-42	-1	100	10	35	4	150	300		100	1	12600	0
186	mmca	3	-562	-365	3	100	10	35	4	150	300		100	1	12600	0
187	mmca	4	881	263	-4	100	10	35	4	200	400		100	1	12600	0
188	mmca	4	84	436	-10	100	10	35	4	200	400		100	1	12600	0
189	mmca	4	407	-42	-1	100	10	35	4	200	400		100	1	12600	0
190	mmca	4	-562	-365	3	100	10	35	4	200	400		100	1	12600	0
191	mmca	5	881	263	-4	100	10	35	4	250	500		100	1	12600	0
192	mmca	5	84	436	-10	100	10	35	4	250	500		100	1	12600	0
193	mmca	5	407	-42	-1	100	10	35	4	250	500		100	1	12600	0
194	mmca	5	-562	-365	3	100	10	35	4	250	500		100	1	12600	0
195	mmca	6	881	263	-4	100	10	35	4	300	600		100	1	12600	0
196	mmca	6	84	436	-10	100	10	35	4	300	600		100	1	12600	0
197	mmca	6	407	-42	-1	100	10	35	4	300	600		100	1	12600	0
198	mmca	6	-562	-365	3	100	10	35	4	300	600		100	1	12600	0
199	mmca	7	881	263	-4	100	10	35	4	350	700		100	1	12600	0
200	mmca	7	84	436	-10	100	10	35	4	350	700		100	1	12600	0
201	mmca	7	407	-42	-1	100	10	35	4	350	700		100	1	12600	0
202	mmca	7	-562	-365	3	100	10	35	4	350	700		100	1	12600	0
203	mmca	8	881	263	-4	100	10	35	4	400	800		100	1	12600	0
204	mmca	8	84	436	-10	100	10	35	4	400	800		100	1	12600	0
205	mmca	8	407	-42	-1	100	10	35	4	400	800		100	1	12600	0
206	mmca	8	-562	-365	3	100	10	35	4	400	800		100	1	12600	0
207	mmca	9	881	263	-4	100	10	35	4	450	900		100	1	12600	0
208	mmca	9	84	436	-10	100	10	35	4	450	900		100	1	12600	0
209	mmca	9	407	-42	-1	100	10	35	4	450	900		100	1	12600	0
210	mmca	9	-562	-365	3	100	10	35	4	450	900		100	1	12600	0
211	mmca	10	881	263	-4	100	10	35	4	500	1000		100	1	12600	0
212	mmca	10	84	436	-10	100	10	35	4	500	1000		100	1	12600	0
213	mmca	10	407	-42	-1	100	10	35	4	500	1000		100	1	12600	0
214	mmca	10	-562	-365	3	100	10	35	4	500	1000		100	1	12600	0
215	mmca	11	881	263	-4	100	10	35	4	50	200		100	1	12600	0
216	mmca	11	84	436	-10	100	10	35	4	50	200		100	1	12600	0
217	mmca	11	407	-42	-1	100	10	35	4	50	200		100	1	12600	0
218	mmca	11	-562	-365	3	100	10	35	4	50	200		100	1	12600	0
219	mmca	12	881	263	-4	100	10	35	4	100	200		100	1	12600	0
220	mmca	12	84	436	-10	100	10	35	4	100	200		100	1	12600	0
221	mmca	12	407	-42	-1	100	10	35	4	100	200		100	1	12600	0
222	mmca	12	-562	-365	3	100	10	35	4	100	200		100	1	12600	0
223	mmca	13	881	263	-4	100	10	35	4	150	300		100	1	12600	0
224	mmca	13	84	436	-10	100	10	35	4	150	300		100	1	12600	0
225	mmca	13	407	-42	-1	100	10	35	4	150	300		100	1	12600	0
226	mmca	13	-562	-365	3	100	10	35	4	150	300		100	1	12600	0
227	mmca	14	881	263	-4	100	10	35	4	200	400		100	1	12600	0
228	mmca	14	84	436	-10	100	10	35	4	200	400		100	1	12600	0
229	mmca	14	407	-42	-1	100	10	35	4	200	400		100	1	12600	0
230	mmca	14	-562	-365	3	100	10	35	4	200	400		100	1	12600	0
231	mmca	15	881	263	-4	100	10	35	4	250	500		100	1	12600	0
232	mmca	15	84	436	-10	100	10	35	4	250	500		100	1	12600	0
233	mmca	15	407	-42	-1	100	10	35	4	250	500		100	1	12600	0
234	mmca	15	-562	-365	3	100	10	35	4	250	500		100	1	12600	0
235	mmca	16	881	263	-4	100	10	35	4	300	600		100	1	12600	0
236	mmca	16	84	436	-10	100	10	35	4	300	600		100	1	12600	0
237	mmca	16	407	-42	-1	100	10	35	4	300	600		100	1	12600	0
238	mmca	16	-562	-365	3	100	10	35	4	300	600		100	1	12600	0
239	mmca	17	881	263	-4	100	10	35	4	350	700		100	1	12600	0
240	mmca	17	84	436	-10	100	10	35	4	350	700		100	1	12600	0
241	mmca	17	407	-42	-1	100	10	35	4	350	700		100	1	12600	0
242	mmca	17	-562	-365	3	100	10	35	4	350	700		100	1	12600	0
243	mmca	18	881	263	-4	100	10	35	4	400	800		100	1	12600	0
244	mmca	18	84	436	-10	100	10	35	4	400	800		100	1	12600	0
245	mmca	18	407	-42	-1	100	10	35	4	400	800		100	1	12600	0
246	mmca	18	-562	-365	3	100	10	35	4	400	800		100	1	12600	0
247	mmca	19	881	263	-4	100	10	35	4	450	900		100	1	12600	0
248	mmca	19	84	436	-10	100	10	35	4	450	900		100	1	12600	0
249	mmca	19	407	-42	-1	100	10	35	4	450	900		100	1	12600	0
250	mmca	19	-562	-365	3	100	10	35	4	450	900		100	1	12600	0
251	mmca	20	881	263	-4	100	10	35	4	500	1000		100	1	12600	0
252	mmca	20	84	436	-10	100	10	35	4	500	1000		100	1	12600	0
253	mmca	20	407	-42	-1	100	10	35	4	500	1000		100	1	12600	0
254	mmca	20	-562	-365	3	100	10	35	4	500	1000		100	1	12600	0
255	mmcb	1	439	-441	6	100	10	35	4	50	200		100	1	12600	0
256	mmcb	1	449	385	-5	100	10	35	4	50	200		100	1	12600	0
257	mmcb	1	182	3	1	100	10	35	4	50	200		100	1	12600	0
258	mmcb	1	-518	-48	17	100	10	35	4	50	200		100	1	12600	0
259	mmcb	2	439	-441	6	100	10	35	4	100	200		100	1	12600	0
260	mmcb	2	449	385	-5	100	10	35	4	100	200		100	1	12600	0
261	mmcb	2	182	3	1	100	10	35	4	100	200		100	1	12600	0
262	mmcb	2	-518	-48	17	100	10	35	4	100	200		100	1	12600	0
263	mmcb	3	439	-441	6	100	10	35	4	150	300		100	1	12600	0
264	mmcb	3	449	385	-5	100	10	35	4	150	300		100	1	12600	0
265	mmcb	3	182	3	1	100	10	35	4	150	300		100	1	12600	0
266	mmcb	3	-518	-48	17	100	10	35	4	150	300		100	1	12600	0
267	mmcb	4	439	-441	6	100	10	35	4	200	400		100	1	12600	0
268	mmcb	4	449	385	-5	100	10	35	4	200	400		100	1	12600	0
269	mmcb	4	182	3	1	100	10	35	4	200	400		100	1	12600	0
270	mmcb	4	-518	-48	17	100	10	35	4	200	400		100	1	12600	0
271	mmcb	5	439	-441	6	100	10	35	4	250	500		100	1	12600	0
272	mmcb	5	449	385	-5	100	10	35	4	250	500		100	1	12600	0
273	mmcb	5	182	3	1	100	10	35	4	250	500		100	1	12600	0
274	mmcb	5	-518	-48	17	100	10	35	4	250	500		100	1	12600	0
275	mmcb	6	439	-441	6	100	10	35	4	300	600		100	1	12600	0
276	mmcb	6	449	385	-5	100	10	35	4	300	600		100	1	12600	0
277	mmcb	6	182	3	1	100	10	35	4	300	600		100	1	12600	0
278	mmcb	6	-518	-48	17	100	10	35	4	300	600		100	1	12600	0
279	mmcb	7	439	-441	6	100	10	35	4	350	700		100	1	12600	0
280	mmcb	7	449	385	-5	100	10	35	4	350	700		100	1	12600	0
281	mmcb	7	182	3	1	100	10	35	4	350	700		100	1	12600	0
282	mmcb	7	-518	-48	17	100	10	35	4	350	700		100	1	12600	0
283	mmcb	8	439	-441	6	100	10	35	4	400	800		100	1	12600	0
284	mmcb	8	449	385	-5	100	10	35	4	400	800		100	1	12600	0
285	mmcb	8	182	3	1	100	10	35	4	400	800		100	1	12600	0
286	mmcb	8	-518	-48	17	100	10	35	4	400	800		100	1	12600	0
287	mmcb	9	439	-441	6	100	10	35	4	450	900		100	1	12600	0
288	mmcb	9	449	385	-5	100	10	35	4	450	900		100	1	12600	0
289	mmcb	9	182	3	1	100	10	35	4	450	900		100	1	12600	0
290	mmcb	9	-518	-48	17	100	10	35	4	450	900		100	1	12600	0
291	mmcb	10	439	-441	6	100	10	35	4	500	1000		100	1	12600	0
292	mmcb	10	449	385	-5	100	10	35	4	500	1000		100	1	12600	0
293	mmcb	10	182	3	1	100	10	35	4	500	1000		100	1	12600	0
294	mmcb	10	-518	-48	17	100	10	35	4	500	1000		100	1	12600	0
295	mmcc	1	851	859	8	100	10	35	4	50	200		100	1	12600	0
296	mmcc	1	902	527	3	100	10	35	4	50	200		100	1	12600	0
297	mmcc	1	647	386	12	100	10	35	4	50	200		100	1	12600	0
298	mmcc	2	851	859	8	100	10	35	4	100	200		100	1	12600	0
299	mmcc	2	902	527	3	100	10	35	4	100	200		100	1	12600	0
300	mmcc	2	647	386	12	100	10	35	4	100	200		100	1	12600	0
301	mmcc	3	851	859	8	100	10	35	4	150	300		100	1	12600	0
302	mmcc	3	902	527	3	100	10	35	4	150	300		100	1	12600	0
303	mmcc	3	647	386	12	100	10	35	4	150	300		100	1	12600	0
304	mmcc	4	851	859	8	100	10	35	4	200	400		100	1	12600	0
305	mmcc	4	902	527	3	100	10	35	4	200	400		100	1	12600	0
306	mmcc	4	647	386	12	100	10	35	4	200	400		100	1	12600	0
307	mmcc	5	851	859	8	100	10	35	4	250	500		100	1	12600	0
308	mmcc	5	902	527	3	100	10	35	4	250	500		100	1	12600	0
309	mmcc	5	647	386	12	100	10	35	4	250	500		100	1	12600	0
310	mmcc	6	851	859	8	100	10	35	4	300	600		100	1	12600	0
311	mmcc	6	902	527	3	100	10	35	4	300	600		100	1	12600	0
312	mmcc	6	647	386	12	100	10	35	4	300	600		100	1	12600	0
313	mmcc	7	851	859	8	100	10	35	4	350	700		100	1	12600	0
314	mmcc	7	902	527	3	100	10	35	4	350	700		100	1	12600	0
315	mmcc	7	647	386	12	100	10	35	4	350	700		100	1	12600	0
316	mmcc	8	851	859	8	100	10	35	4	400	800		100	1	12600	0
317	mmcc	8	902	527	3	100	10	35	4	400	800		100	1	12600	0
318	mmcc	8	647	386	12	100	10	35	4	400	800		100	1	12600	0
319	mmcc	9	851	859	8	100	10	35	4	450	900		100	1	12600	0
320	mmcc	9	902	527	3	100	10	35	4	450	900		100	1	12600	0
321	mmcc	9	647	386	12	100	10	35	4	450	900		100	1	12600	0
322	mmcc	10	851	859	8	100	10	35	4	500	1000		100	1	12600	0
323	mmcc	10	902	527	3	100	10	35	4	500	1000		100	1	12600	0
324	mmcc	10	647	386	12	100	10	35	4	500	1000		100	1	12600	0
325	mmcc	11	851	859	8	100	10	35	4	50	200		100	1	12600	0
326	mmcc	11	902	527	3	100	10	35	4	50	200		100	1	12600	0
327	mmcc	11	647	386	12	100	10	35	4	50	200		100	1	12600	0
328	mmcc	12	851	859	8	100	10	35	4	100	200		100	1	12600	0
329	mmcc	12	902	527	3	100	10	35	4	100	200		100	1	12600	0
330	mmcc	12	647	386	12	100	10	35	4	100	200		100	1	12600	0
331	mmcc	13	851	859	8	100	10	35	4	150	300		100	1	12600	0
332	mmcc	13	902	527	3	100	10	35	4	150	300		100	1	12600	0
333	mmcc	13	647	386	12	100	10	35	4	150	300		100	1	12600	0
334	mmcc	14	851	859	8	100	10	35	4	200	400		100	1	12600	0
335	mmcc	14	902	527	3	100	10	35	4	200	400		100	1	12600	0
336	mmcc	14	647	386	12	100	10	35	4	200	400		100	1	12600	0
337	mmcc	15	851	859	8	100	10	35	4	250	500		100	1	12600	0
338	mmcc	15	902	527	3	100	10	35	4	250	500		100	1	12600	0
339	mmcc	15	647	386	12	100	10	35	4	250	500		100	1	12600	0
340	mmcc	16	851	859	8	100	10	35	4	300	600		100	1	12600	0
341	mmcc	16	902	527	3	100	10	35	4	300	600		100	1	12600	0
342	mmcc	16	647	386	12	100	10	35	4	300	600		100	1	12600	0
343	mmcc	17	851	859	8	100	10	35	4	350	700		100	1	12600	0
344	mmcc	17	902	527	3	100	10	35	4	350	700		100	1	12600	0
345	mmcc	17	647	386	12	100	10	35	4	350	700		100	1	12600	0
346	mmcc	18	851	859	8	100	10	35	4	400	800		100	1	12600	0
347	mmcc	18	902	527	3	100	10	35	4	400	800		100	1	12600	0
348	mmcc	18	647	386	12	100	10	35	4	400	800		100	1	12600	0
349	mmcc	19	851	859	8	100	10	35	4	450	900		100	1	12600	0
350	mmcc	19	902	527	3	100	10	35	4	450	900		100	1	12600	0
351	mmcc	19	647	386	12	100	10	35	4	450	900		100	1	12600	0
352	mmcc	20	851	859	8	100	10	35	4	500	1000		100	1	12600	0
353	mmcc	20	902	527	3	100	10	35	4	500	1000		100	1	12600	0
354	mmcc	20	647	386	12	100	10	35	4	500	1000		100	1	12600	0
355	mmcd	1	623	-308	53	100	10	35	4	50	200		100	1	12600	0
356	mmcd	1	713	33	20	100	10	35	4	50	200		100	1	12600	0
357	mmcd	1	601	41	3	100	10	35	4	50	200		100	1	12600	0
358	mmcd	1	-116	-647	0	100	10	35	4	50	200		100	1	12600	0
359	mmcd	2	623	-308	53	100	10	35	4	100	200		100	1	12600	0
360	mmcd	2	713	33	20	100	10	35	4	100	200		100	1	12600	0
361	mmcd	2	601	41	3	100	10	35	4	100	200		100	1	12600	0
362	mmcd	2	-116	-647	0	100	10	35	4	100	200		100	1	12600	0
363	mmcd	3	623	-308	53	100	10	35	4	150	300		100	1	12600	0
364	mmcd	3	713	33	20	100	10	35	4	150	300		100	1	12600	0
365	mmcd	3	601	41	3	100	10	35	4	150	300		100	1	12600	0
366	mmcd	3	-116	-647	0	100	10	35	4	150	300		100	1	12600	0
367	mmcd	4	623	-308	53	100	10	35	4	200	400		100	1	12600	0
368	mmcd	4	713	33	20	100	10	35	4	200	400		100	1	12600	0
369	mmcd	4	601	41	3	100	10	35	4	200	400		100	1	12600	0
370	mmcd	4	-116	-647	0	100	10	35	4	200	400		100	1	12600	0
371	mmcd	5	623	-308	53	100	10	35	4	250	500		100	1	12600	0
