24	11	PoKnowledge	0	SHBOOK302	913.16	631.053	-146.124	128	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
25	12	PoKnowledge	0	VSWRACKS304	816.765	670.776	-159.999	128	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
26	13	PoKnowledge	0	VSWRACKS303	816.672	685.794	-159.999	128	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
79	70	PoKnowledge	0	POKDOOR500	-255.984	-184.09	-159.998	384	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
80	71	PoKnowledge	0	POKDOOR503	-321.999	-78.0004	-159.998	128	27	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
81	72	PoKnowledge	0	POKDOOR500	-301.958	-52.003	-159.998	0	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
82	73	PoKnowledge	0	POKDOOR500	-334.044	-41.9597	-159.998	256	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
83	74	PoKnowledge	0	POKDOOR503	-0.037455	91.9423	-127.998	128	77	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
84	91	PoKnowledge	0	POKDOOR500	100.012	1399.93	-111.998	384	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
85	92	PoKnowledge	0	POKDOOR500	80.0072	1439.97	-111.998	0	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
86	93	PoKnowledge	0	POKDOOR500	54.0148	1399.89	-111.998	384	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
87	94	PoKnowledge	0	POKDOOR500	-41.9902	1399.96	-111.998	384	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
88	95	PoKnowledge	0	POKDOOR500	-88.0394	1399.88	-111.998	384	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
89	96	PoKnowledge	0	POKDOOR500	-80.0845	1428.01	-111.998	256	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
90	97	PoKnowledge	0	POKDOOR500	-173.914	1486	-127.998	0	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
91	98	PoKnowledge	0	POKDOOR500	-343.016	905.527	-95.998	128	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
92	99	PoKnowledge	0	POKDOOR500	-466.422	550.082	-127.998	0	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
93	100	PoKnowledge	0	POKDOOR500	-377.941	523.943	-127.998	384	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
94	101	PoKnowledge	0	POKDOOR500	-408.046	504.153	-127.998	0	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
95	102	PoKnowledge	0	POKDOOR500	-389.949	413.812	-127.998	128	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
96	103	PoKnowledge	0	POKDOOR500	-360.36	527.804	-93.998	256	5	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
97	107	PoKnowledge	0	POKELESWTCH500	-12	930.74	5	0	109	0	0	0	0	38	0	0	0	1	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
98	108	PoKnowledge	0	POKELESWTCH500	-10.18	904	392	128	109	0	0	0	0	38	0	0	0	1	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
99	121	PoKnowledge	0	VTBKSHF302	822.981	560.417	-155.999	192	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
100	122	PoKnowledge	0	VTBKSHF302	904.723	560.202	-155.999	320	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
101	123	PoKnowledge	0	VTBKSHF302	904.413	699.215	-159.999	448	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
102	124	PoKnowledge	0	VTBKSHF302	823.745	699.685	-159.999	64	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
103	125	PoKnowledge	0	VSSHELF301	912.882	651.226	-152.249	384	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
104	126	PoKnowledge	0	VSSHELF301	912.881	632.712	-152.245	384	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
105	127	PoKnowledge	0	VSPSHELF301	847.741	552	-150.249	256	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
106	128	PoKnowledge	0	VSPSHELF301	839.989	551.937	-150.248	256	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
107	129	PoKnowledge	0	VTDESK302	878.98	643.909	-163.999	256	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
108	130	PoKnowledge	0	VTDESK302	850.42	664.701	-163.999	384	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
109	131	PoKnowledge	0	VTCHAIR302	879.35	647.566	-163.999	474	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
112	31	befallen	0	DOOR1	-531.764	-49.7649	-30.2168	0	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
113	30	befallen	0	DOOR1	-531.86	-59.6187	-30.2168	0	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
114	29	befallen	0	DOOR1	-543.519	-70.4576	-28.4668	384	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
115	28	befallen	0	DOOR1	-533.644	-70.6815	-28.4668	384	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
116	26	befallen	0	DOOR1	-169.899	-183.125	-13.9934	384	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
117	25	befallen	0	DOOR1	-179.938	-153.08	-13.9934	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
118	23	befallen	0	DOOR1	-169.827	69.0158	-13.9934	384	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
119	22	befallen	0	DOOR1	-421.725	-72.0945	-41.9822	384	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
120	21	befallen	0	DOOR1	-431.854	-12.868	-41.9822	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
121	20	befallen	0	DOOR1	-571.853	112.674	-41.9822	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
122	19	befallen	0	DOOR1	-558.87	166.021	-41.9822	0	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
123	18	befallen	0	DOOR1	-571.825	-12.0268	-41.9822	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
124	17	befallen	0	DOOR1	-561.758	53.7047	-41.9822	384	0	0	25	20362	1	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
125	16	befallen	0	DOOR1	-602.864	-40.0095	-69.971	256	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
126	15	befallen	0	DOOR1	-851.728	-180.835	-69.971	127.54	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
127	14	befallen	0	DOOR1	-950.628	-71.9201	-69.971	0	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
128	13	befallen	0	DOOR1	-211.946	-83.8161	-13.9934	384	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
129	12	befallen	0	DOOR1	-221.826	0.324725	-13.9934	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
130	11	befallen	0	DOOR1	-277.852	-0.229541	-13.9934	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
131	10	befallen	0	DOOR1	-267.937	-83.4136	-13.9934	384	0	0	11	20361	1	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
132	9	befallen	0	DOOR1	-319.902	-153.262	-13.9934	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
133	8	befallen	0	DOOR1	-463.263	-99.9915	-41.9822	0	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
134	7	befallen	0	DOOR1	-475.128	-225.929	-41.9822	0	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
135	6	befallen	0	DOOR1	-533.828	-196.831	-41.9822	384	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
136	5	befallen	0	DOOR1	-630.708	-179.908	-69.971	256	0	0	50	20363	1	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
137	4	befallen	0	DOOR1	-670.404	-71.9323	-69.971	0	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
138	3	befallen	0	DOOR1	-711.771	-26.5361	-69.971	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
139	24	befallen	0	DOOR1	-851.868	27.1306	-69.971	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
140	1	befallen	0	DOOR1	-319.939	99.242	-13.9934	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
141	2	befallen	0	DOOR1	-309.895	68.9144	-13.9934	384	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
142	27	befallen	0	DOOR1	-362.797	-155.375	-14.7178	214	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
143	35	blackburrow	0	ACRUBY301	165	150	-149.935	204.197	58	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
144	34	blackburrow	0	COMTORCH304	165	150	-158.935	0	58	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
145	33	blackburrow	0	DOOR620X20	-41.4761	8.30483	-37.9838	18.88	0	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
146	31	blackburrow	0	DOOR620X20	-7.57258	-222.859	-37.9681	0	0	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
147	30	blackburrow	0	DOOR620X20	68.073	-172.106	-147.94	128	5	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
148	29	blackburrow	0	DOOR620X20	-35.75	-103.512	-37.7338	132	0	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
149	24	blackburrow	0	PAWPORTC	294.705	111.159	-37.9838	256	0	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
150	20	blackburrow	0	DOOR620X20	123.35	130.25	-37.9838	499	0	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
151	16	blackburrow	0	PAWPORTC	78.9765	284.481	-136.944	122.84	65	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
152	14	blackburrow	0	PAWPORTC	170.49	371.848	-128.947	256	5	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
153	10	blackburrow	0	BBDOOR2	237.891	324.65	-128.947	384	5	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
154	4	blackburrow	0	BBDOOR2	-70.3489	-236.082	0.000985	256	0	0	0	0	0	0	0	0	0	0	jaggedpine	0	2730	270	-2	84	0	0	100	0	4294967295	0
250	87	commons	0	NERBRAZIER	-842.17	3588.6	-55.0605	248.715	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
251	86	commons	0	NERBRAZIER	-842.031	3628.23	-54.4751	255.118	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
252	85	commons	0	NERBRAZIER	-885.727	3680.63	-52.505	413.141	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
253	82	commons	0	NTHRONE1	-845.697	3608.82	-54.5506	256.307	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
254	81	commons	0	BTENT1	-830.917	3608.23	-55.0605	253.974	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
255	80	commons	0	BTENT	-898.758	3659.6	-51.2995	439.955	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
256	79	commons	0	BTENT	-903.649	3570.89	-51.2264	39.8167	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
257	12	commons	0	DOOR1	1206.2	-1657.36	114.664	361.78	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
258	9	commons	0	DOOR1	-418.484	2719.55	-54.6791	0	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
259	7	commons	0	DOOR1	-151.242	1292.23	-52.2222	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
260	5	commons	0	DOOR1	-254.193	527.991	-51.5865	256	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
261	4	commons	0	DOOR1	-192.112	574.196	-52.0777	213	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
262	1	commons	0	BBDOOR1	-714.642	244.415	-54.0004	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
263	3	commons	0	BBDOOR1	364.823	-17.1633	-52.0021	0	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
264	2	commons	0	DOOR1	-143.332	485.926	-51.6884	384	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
265	6	commons	0	DOOR1	-507.321	2599.44	-52.2715	384	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
266	8	commons	0	DOOR1	-454.994	2653.24	-51.9535	384	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
267	10	commons	0	DOOR1	-467.194	2805.89	-51.5346	128	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
268	11	commons	0	DOOR1	383.127	2420.82	-51.2352	0	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
269	37	commons	0	BTENT	1006.72	3196.09	-55.0605	362.555	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
270	38	commons	0	BTENT	1004.35	3137.07	-55.0605	144	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
271	39	commons	0	BTENT1	1047.28	3165.9	-55.0605	251.904	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
272	43	commons	0	NERBRAZIER	1029.9	3182.2	-55.0605	268.974	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
273	44	commons	0	NERBRAZIER	1028.81	3152.01	-55.0605	242.954	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
274	45	commons	0	NTHRONE1	1031.67	3166.91	-55.0605	247	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
275	46	commons	0	CAMPFIRE2	998.198	3168.18	-55.0605	124.301	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
276	47	commons	0	BTENT1	1040.89	-884.856	-55.2167	187.596	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
277	48	commons	0	BTENT	1041.38	-827.275	-55.2167	317.851	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
278	51	commons	0	CHAIR3	1030.97	-873.525	-55.2167	182.262	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
279	57	commons	0	NERBRAZIER	1038.8	-853.963	-55.2167	237.364	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
280	58	commons	0	NERBRAZIER	1017.72	-821.928	-55.2167	391.162	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
281	59	commons	0	NERBRAZIER	1010.6	-881.643	-55.2167	89.7615	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
282	67	commons	0	CRATEB	1054.85	-854.438	-55.2167	184.825	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
283	68	commons	0	CRATEA	1054.15	-853.373	-52.2167	247.705	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
284	70	commons	0	CRATEF	1054.92	-859.943	-55.2167	26.8413	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
285	71	commons	0	CRATEB	1055.04	-859.463	-52.2167	159	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
286	72	commons	0	CRATEB	1050.97	-837.665	-55.2167	390.595	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
287	74	commons	0	CRATEA	1051.04	-837.622	-52.2167	470	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
288	76	commons	0	CHAIR2	1035.81	-832.639	-55.2167	319.805	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
289	77	commons	0	CRATEB	1007.32	-826.669	-55.2167	461.181	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
290	78	commons	0	CRATEA	1007.57	-826.169	-52.2167	493.181	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
291	88	commons	0	CAMPFIRE2	-882.426	3611.68	-52.5337	508	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
292	89	commons	0	CRATEB	-914.454	3643.88	-50.5231	50	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
293	90	commons	0	CRATEF	-910.202	3638.72	-49.789	450.021	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
294	91	commons	0	CRATEA	-914.001	3643.85	-47.6025	240.52	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
295	93	commons	0	CRATEA	-906.371	3646.16	-50.3852	232.957	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
296	94	commons	0	CRATEA	-871.462	3568.84	-52.9544	127.631	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
297	95	commons	0	CRATEF	-870.06	3561.54	-53.0237	289.951	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
298	96	commons	0	CRATEF	-875.465	3557.06	-52.587	368	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
299	97	commons	0	CRATEB	-868.555	3562.01	-50.1353	227.21	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
300	98	commons	0	CRATEA	-873.931	3558.75	-49.8687	369.249	58	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
301	130	crushbone	0	CAZDOOR1	-102.573	690.224	-24.1091	316.44	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
302	127	crushbone	0	CAZDOOR1	-90.7151	689.69	-23.3587	200.34	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
303	101	crushbone	0	CAZDOOR1	27.1741	674.205	-16.3187	63.0602	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
304	6	crushbone	0	CAZDOOR1	-22.8352	713.657	-30.9866	0	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
305	7	crushbone	0	DOOR620X20	54.364	7.83763	15.9946	0	0	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
306	11	crushbone	0	DOOR620X20	49.0627	-183.915	11.001	383.06	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
307	12	crushbone	0	DOOR620X20	49.037	-188.11	11.001	384.6	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
308	13	crushbone	0	DOOR620X20	29.0544	-183.816	11.2281	128.72	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
309	14	crushbone	0	DOOR620X20	21.071	-181.691	11.001	128.4	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
310	15	crushbone	0	DOOR620X20	21.0077	-185.715	11.001	127	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
311	16	crushbone	0	DOOR620X20	6.29453	-170.826	11.001	76.5	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
312	17	crushbone	0	DOOR620X20	21.1004	-188.127	10.6779	337.12	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
313	18	crushbone	0	DOOR620X20	-9.47917	-165.162	11.001	80	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
314	19	crushbone	0	DOOR620X20	-9.49283	-159.173	11.001	75	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
315	20	crushbone	0	DOOR620X20	-21.911	-152.076	11.001	61.5599	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
316	21	crushbone	0	DOOR620X20	-21.8815	-146.225	11.001	62.1796	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
317	22	crushbone	0	DOOR620X20	-35.2948	-138.145	11.001	62.5596	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
318	23	crushbone	0	DOOR620X20	-34.1901	-133.026	11.001	61.1198	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
319	24	crushbone	0	DOOR620X20	-48.2901	-123.665	11.001	60.8398	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
320	25	crushbone	0	DOOR620X20	-46.1717	-120.438	11.001	61.2597	54	0	0	0	0	0	0	0	0	0	NONE	0	0	0	0	0	0	0	100	0	4294967295	0
