206	0	1	2875	1	0	0	0	0	0	0	0
207	0	4320	2774	2	0	0	0	596	17	0	0
208	0	4320	2766	2	0	0	0	596	17	0	0
233	0	1800	2742	1	0	0	0	495	10	0	0
243	0	4320	5244	1	0	0	0	498	10	886	10
254	0	4320	5232	1	0	0	0	501	10	0	0
258	0	600	5233	1	0	0	0	492	10	0	0
259	0	900	0	1	1	0	0	489	10	0	0
260	0	2160	5229	1	0	0	0	0	0	0	0
260	1	2160	5230	1	0	0	0	0	0	0	0
260	2	2160	5231	1	0	0	0	0	0	0	0
274	0	4320	2748	2	0	0	0	480	10	0	0
289	0	300	3290	5	0	0	0	0	0	0	0
290	0	720	3289	1	0	0	0	0	0	0	0
291	0	900	3291	3	0	0	0	0	0	0	0
459	0	180	3297	1	0	0	0	754	10	0	0
459	1	180	3298	1	0	0	0	754	10	0	0
459	2	180	3299	1	0	0	0	754	10	0	0
507	0	180	3252	1	0	0	0	0	0	0	0
507	1	180	3253	1	0	0	0	0	0	0	0
507	2	180	3254	1	0	0	0	0	0	0	0
510	0	240	3255	2	0	0	0	0	0	0	0
510	1	240	3256	2	0	0	0	0	0	0	0
510	2	240	3257	2	0	0	0	0	0	0	0
513	0	120	3274	2	0	0	0	0	0	0	0
513	1	120	3275	2	0	0	0	0	0	0	0
513	2	120	3276	2	0	0	0	0	0	0	0
516	0	480	3338	1	0	0	0	0	0	0	0
517	0	600	3258	1	0	0	0	0	0	0	0
517	1	600	3259	1	0	0	0	0	0	0	0
517	2	600	3260	1	0	0	0	0	0	0	0
520	0	540	3265	2	0	0	0	0	0	0	0
520	1	540	3266	2	0	0	0	0	0	0	0
520	2	540	3267	2	0	0	0	0	0	0	0
523	0	540	3268	2	0	0	0	0	0	0	0
523	1	540	3269	2	0	0	0	0	0	0	0
523	2	540	3270	2	0	0	0	0	0	0	0
526	0	1	5844	1	0	0	0	0	0	0	0
526	1	1	3248	1	0	0	0	0	0	0	0
526	2	1	3249	1	0	0	0	0	0	0	0
528	0	720	3283	2	0	0	0	0	0	0	0
528	1	720	3284	2	0	0	0	0	0	0	0
528	2	720	3285	2	0	0	0	0	0	0	0
531	0	900	3250	2	0	0	0	0	0	0	0
531	1	900	3251	2	0	0	0	0	0	0	0
533	0	420	3264	1	0	0	0	0	0	0	0
534	0	2160	3261	1	0	0	0	849	10	0	0
534	1	2160	3262	1	0	0	0	849	10	0	0
534	2	2160	3263	1	0	0	0	849	10	0	0
545	0	900	3271	1	0	0	0	0	0	0	0
545	1	900	3272	1	0	0	0	0	0	0	0
545	2	900	3273	1	0	0	0	0	0	0	0
548	0	900	3277	1	0	0	0	0	0	0	0
548	1	900	3278	1	0	0	0	0	0	0	0
548	2	900	3279	1	0	0	0	0	0	0	0
592	0	18	3282	2	0	0	0	0	0	0	0
616	0	900	3286	2	0	0	0	0	0	0	0
616	1	900	3287	2	0	0	0	0	0	0	0
616	2	900	3288	2	0	0	0	0	0	0	0
619	0	900	3292	2	0	0	0	0	0	0	0
619	1	900	3293	2	0	0	0	0	0	0	0
619	2	900	3294	2	0	0	0	0	0	0	0
630	0	1	5243	1	16	900	0	0	0	0	0
643	0	0	5227	1	0	0	0	0	0	0	0
645	0	5	3614	2	0	0	0	0	0	0	0
718	0	120	4521	1	0	0	0	0	0	0	0
718	1	120	4522	1	0	0	0	0	0	0	0
718	2	120	4523	1	0	0	0	0	0	0	0
721	0	900	5110	2	0	0	0	0	0	0	0
721	1	900	5111	2	0	0	0	0	0	0	0
921	0	60	4833	1	0	0	0	0	0	0	0
922	0	60	4834	1	0	0	0	0	0	0	0
923	0	60	4835	1	0	0	0	0	0	0	0
926	0	1800	4836	2	0	0	0	0	0	0	0
926	1	1800	4837	2	0	0	0	0	0	0	0
926	2	1800	4848	2	0	0	0	0	0	0	0
926	3	1800	4839	2	0	0	0	0	0	0	0
926	4	1800	4840	2	0	0	0	0	0	0	0
931	0	4320	5245	1	0	0	0	0	0	0	0
931	1	4320	5246	1	0	0	0	0	0	0	0
931	2	4320	5247	1	0	0	0	0	0	0	0
1000	0	4320	5824	1	0	0	0	0	0	0	0
1119	0	900	5841	2	0	0	0	0	0	0	0
1119	1	900	5842	2	0	0	0	0	0	0	0
1119	2	900	5843	2	0	0	0	0	0	0	0
1123	0	900	5854	1	0	0	0	0	0	0	0
1123	1	900	5855	1	0	0	0	0	0	0	0
1123	2	900	5856	1	0	0	0	0	0	0	0
1126	0	2160	5845	5	0	0	0	483	10	0	0
1126	1	2160	5846	5	0	0	0	483	10	0	0
1126	2	2160	5847	5	0	0	0	483	10	0	0
1229	0	4160	6094	1	0	0	0	0	0	0	0
1334	0	4320	5943	2	0	0	0	0	0	0	0
1334	1	4320	5944	2	0	0	0	0	0	0	0
1334	2	4320	5945	2	0	0	0	0	0	0	0
1337	0	4320	5946	1	0	0	0	0	0	0	0
1337	1	4320	5947	1	0	0	0	0	0	0	0
1337	2	4320	5948	1	0	0	0	0	0	0	0
1340	0	60	5950	1	0	0	0	0	0	0	0
1341	0	60	5951	1	0	0	0	0	0	0	0
1342	0	60	5952	1	0	0	0	0	0	0	0
1343	0	300	5953	3	0	0	0	0	0	0	0
1344	0	60	5949	1	0	0	0	0	0	0	0
828	0	3600	5240	1	0	0	0	0	0	0	0
828	1	3600	5241	1	0	0	0	0	0	0	0
828	2	3600	5242	1	0	0	0	0	0	0	0
831	0	1800	4564	2	0	0	0	0	0	0	0
831	1	1800	4565	2	0	0	0	0	0	0	0
831	2	1800	4566	2	0	0	0	0	0	0	0
872	0	180	4802	0	0	0	0	0	0	0	0
872	1	180	4803	0	0	0	0	0	0	0	0
872	2	180	4804	0	0	0	0	0	0	0	0
875	0	180	4805	0	0	0	0	0	0	0	0
875	1	180	4806	0	0	0	0	0	0	0	0
875	2	180	4807	0	0	0	0	0	0	0	0
860	0	180	3297	0	0	0	0	0	0	0	0
860	1	180	3298	0	0	0	0	0	0	0	0
860	2	180	3299	0	0	0	0	0	0	0	0
863	0	4320	5248	0	0	0	0	0	0	0	0
900	0	720	4826	2	0	0	0	0	0	0	0
900	1	720	4827	2	0	0	0	0	0	0	0
1478	2	1	8408	1	0	0	0	0	0	0	0
1478	1	1	8407	1	0	0	0	0	0	0	0
1478	0	1	8406	1	0	0	0	0	0	0	0
746	0	2160	4549	1	0	0	0	0	0	0	0
746	1	2160	4550	1	0	0	0	0	0	0	0
746	2	2160	4551	1	0	0	0	0	0	0	0
749	0	1800	4790	1	0	0	0	0	0	0	0
749	1	1800	4791	1	0	0	0	0	0	0	0
749	2	1800	4792	1	0	0	0	0	0	0	0
749	3	1800	4793	1	0	0	0	0	0	0	0
749	4	1800	4794	1	0	0	0	0	0	0	0
757	0	1800	4796	1	0	0	0	0	0	0	0
757	1	1800	4797	1	0	0	0	0	0	0	0
757	2	1800	4798	1	0	0	0	0	0	0	0
757	3	1800	4799	1	0	0	0	0	0	0	0
757	4	1800	4800	1	0	0	0	0	0	0	0
1149	0	1320	5853	1	0	0	0	0	0	0	0
1150	0	2160	5848	1	0	0	0	0	0	0	0
1150	1	2160	5849	1	0	0	0	0	0	0	0
1150	2	2160	5850	1	0	0	0	0	0	0	0
773	0	1800	4552	2	0	0	0	0	0	0	0
773	1	1800	4553	2	0	0	0	0	0	0	0
773	2	1800	4554	2	0	0	0	0	0	0	0
785	0	900	5235	1	0	0	0	0	0	0	0
785	1	900	5236	1	0	0	0	0	0	0	0
785	2	900	5237	1	0	0	0	0	0	0	0
785	3	900	5238	1	0	0	0	0	0	0	0
785	4	900	5239	1	0	0	0	0	0	0	0
702	0	18	4842	2	0	0	0	0	0	0	0
702	1	18	4843	2	0	0	0	0	0	0	0
702	2	18	4844	2	0	0	0	0	0	0	0
702	3	18	4845	2	0	0	0	0	0	0	0
702	4	18	4846	2	0	0	0	0	0	0	0
209	0	5	5919	0	0	0	0	0	0	0	0
1373	0	72000	6882	0	0	0	0	0	0	0	0
1371	0	72000	6880	0	0	0	0	0	0	0	0
1372	0	72000	6881	0	0	0	0	0	0	0	0
1374	0	590400	6883	0	0	0	0	0	0	0	0
1376	0	259200	6885	0	0	0	0	0	0	0	0
1375	0	72000	6884	0	0	0	0	0	0	0	0
1377	0	14400	6886	0	0	0	0	0	0	0	0
7800	0	4320	13531	2	0	0	0	596	17	0	0
7800	1	4320	13532	2	0	0	0	596	17	0	0
7800	2	4320	13533	2	0	0	0	596	17	0	0
7800	3	4320	13534	2	0	0	0	596	17	0	0
7800	4	4320	13535	2	0	0	0	596	17	0	0
7800	5	4320	13536	2	0	0	0	596	17	0	0
7800	6	4320	13537	2	0	0	0	596	17	0	0
7800	7	4320	13538	2	0	0	0	596	17	0	0
7800	8	4320	13539	2	0	0	0	596	17	0	0
7800	9	4320	13540	2	0	0	0	596	17	0	0
7800	10	4320	13541	2	0	0	0	596	17	0	0
7800	11	4320	13542	2	0	0	0	596	17	0	0
7800	12	4320	13543	2	0	0	0	596	17	0	0
7800	13	4320	13544	2	0	0	0	596	17	0	0
7800	14	4320	13545	2	0	0	0	596	17	0	0
7800	15	4320	13562	2	0	0	0	596	17	0	0
7800	16	4320	13563	2	0	0	0	596	17	0	0
7850	0	4320	13546	2	0	0	0	593	17	0	0
7850	1	4320	13547	2	0	0	0	593	17	0	0
7850	2	4320	13548	2	0	0	0	593	17	0	0
7850	3	4320	13549	2	0	0	0	593	17	0	0
7850	4	4320	13550	2	0	0	0	593	17	0	0
7850	5	4320	13551	2	0	0	0	593	17	0	0
7850	6	4320	13552	2	0	0	0	593	17	0	0
7850	7	4320	13553	2	0	0	0	593	17	0	0
7850	8	4320	13554	2	0	0	0	593	17	0	0
7850	9	4320	13555	2	0	0	0	593	17	0	0
7850	10	4320	13556	2	0	0	0	593	17	0	0
7850	11	4320	13557	2	0	0	0	593	17	0	0
7850	12	4320	13558	2	0	0	0	593	17	0	0
7850	13	4320	13559	2	0	0	0	593	17	0	0
7850	14	4320	13560	2	0	0	0	593	17	0	0
7850	15	4320	13561	2	0	0	0	593	17	0	0
7850	16	4320	16028	2	0	0	0	593	17	0	0
5150	0	300	11112	1	0	0	0	0	0	0	0
5150	1	300	11113	1	0	0	0	0	0	0	0
5150	2	300	11114	1	0	0	0	0	0	0	0
5150	3	300	11115	1	0	0	0	0	0	0	0
5150	4	300	11116	1	0	0	0	0	0	0	0
5150	5	300	11117	1	0	0	0	0	0	0	0
5150	6	300	11118	1	0	0	0	0	0	0	0
5150	7	300	11119	1	0	0	0	0	0	0	0
5150	8	300	11120	1	0	0	0	0	0	0	0
5150	9	300	11121	1	0	0	0	0	0	0	0
5150	10	300	11122	1	0	0	0	0	0	0	0
5150	11	300	11123	1	0	0	0	0	0	0	0
5150	12	300	11124	1	0	0	0	0	0	0	0
5150	13	300	11125	1	0	0	0	0	0	0	0
5150	14	300	11126	1	0	0	0	0	0	0	0
5165	0	300	11127	1	0	0	0	0	0	0	0
5165	1	300	11128	1	0	0	0	0	0	0	0
5165	2	300	11129	1	0	0	0	0	0	0	0
5165	3	300	11130	1	0	0	0	0	0	0	0
5165	4	300	11131	1	0	0	0	0	0	0	0
5165	5	300	11132	1	0	0	0	0	0	0	0
5165	6	300	11133	1	0	0	0	0	0	0	0
5165	7	300	11134	1	0	0	0	0	0	0	0
5165	8	300	11135	1	0	0	0	0	0	0	0
5165	9	300	11136	1	0	0	0	0	0	0	0
5165	10	300	11137	1	0	0	0	0	0	0	0
5165	11	300	11138	1	0	0	0	0	0	0	0
5165	12	300	11139	1	0	0	0	0	0	0	0
5165	13	300	11140	1	0	0	0	0	0	0	0
5165	14	300	11141	1	0	0	0	0	0	0	0
5180	0	300	11142	1	0	0	0	0	0	0	0
5180	1	300	11143	1	0	0	0	0	0	0	0
5180	2	300	11144	1	0	0	0	0	0	0	0
5180	3	300	11145	1	0	0	0	0	0	0	0
5180	4	300	11146	1	0	0	0	0	0	0	0
5180	5	300	11147	1	0	0	0	0	0	0	0
5180	6	300	11148	1	0	0	0	0	0	0	0
5180	7	300	11149	1	0	0	0	0	0	0	0
5180	8	300	11150	1	0	0	0	0	0	0	0
5180	9	300	11151	1	0	0	0	0	0	0	0
5180	10	300	11152	1	0	0	0	0	0	0	0
5180	11	300	11153	1	0	0	0	0	0	0	0
5180	12	300	11154	1	0	0	0	0	0	0	0
5180	13	300	11155	1	0	0	0	0	0	0	0
5180	14	300	11156	1	0	0	0	0	0	0	0
5195	0	300	11157	1	0	0	0	0	0	0	0
5195	1	300	11158	1	0	0	0	0	0	0	0
5195	2	300	11159	1	0	0	0	0	0	0	0
5195	3	300	11160	1	0	0	0	0	0	0	0
5195	4	300	11161	1	0	0	0	0	0	0	0
5195	5	300	11162	1	0	0	0	0	0	0	0
5195	6	300	11163	1	0	0	0	0	0	0	0
5195	7	300	11164	1	0	0	0	0	0	0	0
5195	8	300	11165	1	0	0	0	0	0	0	0
5195	9	300	11166	1	0	0	0	0	0	0	0
5195	10	300	11167	1	0	0	0	0	0	0	0
5195	11	300	11168	1	0	0	0	0	0	0	0
5195	12	300	11169	1	0	0	0	0	0	0	0
5195	13	300	11170	1	0	0	0	0	0	0	0
5195	14	300	11171	1	0	0	0	0	0	0	0
5210	0	300	11172	1	0	0	0	0	0	0	0
5210	1	300	11173	1	0	0	0	0	0	0	0
5210	2	300	11174	1	0	0	0	0	0	0	0
5210	3	300	11175	1	0	0	0	0	0	0	0
5210	4	300	11176	1	0	0	0	0	0	0	0
5210	5	300	11177	1	0	0	0	0	0	0	0
5210	6	300	11178	1	0	0	0	0	0	0	0
5210	7	300	11179	1	0	0	0	0	0	0	0
5210	8	300	11180	1	0	0	0	0	0	0	0
5210	9	300	11181	1	0	0	0	0	0	0	0
5210	10	300	11182	1	0	0	0	0	0	0	0
5210	11	300	11183	1	0	0	0	0	0	0	0
5210	12	300	11184	1	0	0	0	0	0	0	0
5210	13	300	11185	1	0	0	0	0	0	0	0
5210	14	300	11186	1	0	0	0	0	0	0	0
5225	0	300	11187	1	0	0	0	0	0	0	0
5225	1	300	11188	1	0	0	0	0	0	0	0
5225	2	300	11189	1	0	0	0	0	0	0	0
5225	3	300	11190	1	0	0	0	0	0	0	0
5225	4	300	11191	1	0	0	0	0	0	0	0
5225	5	300	11192	1	0	0	0	0	0	0	0
5225	6	300	11193	1	0	0	0	0	0	0	0
5225	7	300	11194	1	0	0	0	0	0	0	0
5225	8	300	11195	1	0	0	0	0	0	0	0
5225	9	300	11196	1	0	0	0	0	0	0	0
5225	10	300	11197	1	0	0	0	0	0	0	0
5225	11	300	11198	1	0	0	0	0	0	0	0
5225	12	300	11199	1	0	0	0	0	0	0	0
5225	13	300	11200	1	0	0	0	0	0	0	0
5225	14	300	11201	1	0	0	0	0	0	0	0
1647	0	30	8771	1	0	0	0	0	0	0	0
4702	0	600	9475	1	0	0	0	0	0	0	0
4703	0	600	12752	1	0	0	0	0	0	0	0
4704	0	600	9477	1	0	0	0	0	0	0	0
4705	0	600	9478	1	0	0	0	0	0	0	0
4706	0	600	9479	1	0	0	0	0	0	0	0
4707	0	600	12748	1	0	0	0	0	0	0	0
4708	0	600	12751	5	0	0	0	0	0	0	0
4709	0	600	12750	1	0	0	0	0	0	0	0
4710	0	600	12749	1	0	0	0	0	0	0	0
723	0	60	4788	2	0	0	0	0	0	0	0
4665	0	4320	9177	0	0	0	0	0	0	0	0
1597	0	10	8271	2	0	0	0	0	0	0	0
912	0	3600	4925	1	0	0	0	1583	10	0	0
912	1	3600	4926	1	0	0	0	1583	10	0	0
912	2	3600	4927	1	0	0	0	1583	10	0	0
1330	1	3600	5936	1	0	0	0	1583	10	0	0
1330	2	3600	5937	1	0	0	0	1583	10	0	0
1330	3	3600	5938	1	0	0	0	1583	10	0	0
1327	0	900	5933	2	0	0	0	0	0	0	0
1327	1	900	5934	2	0	0	0	0	0	0	0
1327	2	900	5935	2	0	0	0	0	0	0	0
1323	0	2160	5932	1	0	0	0	0	0	0	0
10367	1	360	21751	2	0	0	0	0	0	0	0
1209	0	4320	5912	1	0	0	0	0	0	0	0
