-152	100	46.16	144	19	0	3	1	396	11	19	0	0	0	50
-369	-228	-17.81	192	19	0	3	2	205	11	19	0	0	0	50
-312	-247	-9.81	128	19	0	3	3	207	11	19	0	0	0	50
-439	-47	-11.81	0	19	0	3	4	207	11	19	0	0	0	50
-424	-52	-11.81	0	19	0	3	6	207	11	19	0	0	0	50
-181	-58	40.19	224	19	0	3	9	202	11	19	0	0	0	50
-181	-58	40.19	224	19	0	3	9	205	11	19	0	0	0	50
-181	-58	40.19	224	19	0	3	9	396	11	19	0	0	0	50
-42	-309	-10.25	0	9	0	4	1	204	1	9	0	0	0	50
-42	-309	-10.25	0	9	0	4	1	206	1	9	0	0	0	50
-42	-309	-10.25	0	9	0	4	1	208	1	9	0	0	0	50
-42	-309	-10.25	0	9	0	4	1	211	1	9	0	0	0	50
-42	-309	-10.25	0	9	0	4	1	396	1	9	0	0	0	50
335	147	73.72	0	8	0	4	2	204	1	8	0	0	0	50
-199	-30	-94.22	0	10	0	4	2	206	1	10	0	0	0	50
201	-126	17.75	0	8	0	4	2	208	1	8	0	0	0	50
326	129	-24.25	0	8	0	4	3	204	1	8	0	0	0	50
-183	241	3.75	0	8	0	4	3	208	1	8	0	0	0	50
-303	-220	-108.22	0	10	0	4	5	206	1	10	0	0	0	50
-807	-239	-10.25	0	9	0	4	7	210	1	9	0	0	0	50
560	-145	17.75	0	8	0	4	8	202	1	8	0	0	0	50
560	-145	17.75	0	8	0	4	8	204	1	8	0	0	0	50
560	-145	17.75	0	8	0	4	8	205	1	8	0	0	0	50
560	-145	17.75	0	8	0	4	8	208	1	8	0	0	0	50
560	-145	17.75	0	8	0	4	8	209	1	8	0	0	0	50
560	-145	17.75	0	8	0	4	8	210	1	8	0	0	0	50
560	-145	17.75	0	8	0	4	8	211	1	8	0	0	0	50
560	-145	17.75	0	8	0	4	8	213	1	8	0	0	0	50
560	-145	17.75	0	8	0	4	8	214	1	8	0	0	0	50
560	-145	17.75	0	8	0	4	8	215	1	8	0	0	0	50
560	-145	17.75	0	8	0	4	8	216	1	8	0	0	0	50
560	-145	17.75	0	8	0	4	8	396	1	8	0	0	0	50
-864	-321	-108.22	0	10	0	4	9	204	1	10	0	0	0	50
-864	-321	-108.22	0	10	0	4	9	205	1	10	0	0	0	50
-864	-321	-108.22	0	10	0	4	9	206	1	10	0	0	0	50
-864	-321	-108.22	0	10	0	4	9	396	1	10	0	0	0	50
-184	-68	-94.22	0	10	0	4	11	206	1	10	0	0	0	50
-710	138	17.75	0	9	9	4	12	204	1	9	0	0	0	50
-250	-38	-94.22	0	10	9	4	12	206	1	0	0	0	0	50
-710	138	17.75	0	9	9	4	12	208	1	9	0	0	0	50
-710	138	-17.75	0	9	9	4	12	213	1	9	0	0	0	50
-710	138	17.75	0	9	9	4	12	396	1	9	0	0	0	50
-747	146	31.75	0	9	0	4	13	204	1	9	0	0	0	50
-254	-42	-94.22	0	10	0	4	13	206	1	10	0	0	0	50
-747	146	31.75	0	9	0	4	13	208	1	9	0	0	0	50
-747	146	31.75	0	9	0	4	13	396	1	9	0	0	0	50
72	-812	-52.22	0	9	0	4	14	204	1	9	0	0	0	50
-252	-37	-94.22	0	10	0	4	14	206	1	10	0	0	0	50
72	-812	-52.22	0	9	0	4	14	208	1	9	0	0	0	50
72	-812	-52.22	0	9	0	4	14	396	1	9	0	0	0	50
-291	-44	-10.56	0	9	0	4	1	204	7	9	0	0	0	50
-291	-44	-10.56	0	9	0	4	1	206	7	9	0	0	0	50
-291	-44	-10.56	0	9	0	4	1	208	7	9	0	0	0	50
-291	-44	-10.56	0	9	0	4	1	209	7	9	0	0	0	50
-291	-44	-10.56	0	9	0	4	1	211	7	9	0	0	0	50
-291	-44	-10.56	0	9	0	4	1	214	7	9	0	0	0	50
-291	-44	-10.56	0	9	0	4	1	396	7	9	0	0	0	50
328	118	-24.56	0	8	0	4	3	204	7	8	0	0	0	50
328	118	-24.56	0	8	0	4	3	208	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	202	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	204	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	205	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	208	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	209	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	210	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	211	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	213	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	214	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	215	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	216	7	8	0	0	0	50
561	-126	17.31	0	8	0	4	8	396	7	8	0	0	0	50
-864	-309	-108.53	0	10	0	4	9	204	7	10	0	0	0	50
-864	-309	-108.53	0	10	0	4	9	205	7	10	0	0	0	50
-864	-309	-108.53	0	10	0	4	9	396	7	10	0	0	0	50
-1633	1393	-195.23	80	383	0	5	3	204	1	383	0	0	0	50
-500	1123	-126.73	0	383	0	5	3	208	1	383	0	0	0	50
-896	-511	-187.26	48	383	0	5	12	204	1	383	0	0	0	50
600	-1566	-49.22	96	382	0	5	12	206	1	382	0	0	0	50
-896	-511	-187.26	48	383	0	5	12	208	1	383	0	0	0	50
-896	-511	-187.26	48	383	0	5	12	213	1	383	0	0	0	50
-896	-511	-187.26	48	383	0	5	12	396	1	383	0	0	0	50
-1133	-76	-52.84	0	41	0	5	1	206	6	41	0	0	0	50
-1133	-76	-52.84	0	41	0	5	1	211	6	41	0	0	0	50
-1133	-76	-52.84	0	41	0	5	1	396	6	41	0	0	0	50
-774	405	-52.84	200	42	0	5	2	206	6	42	0	0	0	50
-1238	1255	-80.84	0	42	0	5	5	206	6	42	0	0	0	50
-1305	634	-80.84	185	42	0	5	9	205	6	42	0	0	0	50
-1305	634	-80.84	185	42	0	5	9	206	6	42	0	0	0	50
-1305	634	-80.84	185	42	0	5	9	396	6	42	0	0	0	50
-1253	1255	-80.84	0	42	0	5	11	206	6	42	0	0	0	50
-947	141	-38.84	192	41	0	5	12	206	6	41	0	0	0	50
-947	141	-38.84	192	41	0	5	12	213	6	41	0	0	0	50
-947	141	-38.84	192	41	0	5	12	396	6	41	0	0	0	50
-980	148	-38.84	64	41	0	5	13	206	6	41	0	0	0	50
-980	148	-38.84	64	41	0	5	13	396	6	41	0	0	0	50
-951	144	-38.84	224	41	0	5	14	206	6	41	0	0	0	50
-951	144	-38.84	224	41	0	5	14	396	6	41	0	0	0	50
-1633	1393	-195.23	80	383	0	5	3	204	7	383	0	0	0	50
-500	1123	-126.73	0	383	0	5	3	208	7	383	0	0	0	50
-150	310	25	182	52	0	5	1	203	9	52	0	0	0	50
-150	310	25	182	52	0	5	1	206	9	52	0	0	0	50
-150	310	25	182	52	0	5	1	211	9	52	0	0	0	50
-150	310	25	182	52	0	5	1	396	9	52	0	0	0	50
-935	515	15	186	52	0	5	5	203	9	52	0	0	0	50
-935	515	15	186	52	0	5	5	206	9	52	0	0	0	50
-487	39	55	128	52	0	5	10	203	9	52	0	0	0	50
-487	39	55	128	52	0	5	10	206	9	52	0	0	0	50
-407	12	75	147	52	0	5	15	203	9	52	0	0	0	50
-407	12	75	147	52	0	5	15	206	9	52	0	0	0	50
-1704	1493	16.77	240	383	0	6	2	204	1	383	0	0	0	50
574	-1520	-49.5	144	382	0	6	2	206	1	382	0	0	0	50
-796	806	-166.73	192	383	0	6	2	208	1	383	0	0	0	50
319	-433	3.13	0	52	0	6	1	208	9	52	0	0	0	50
340	-472	3.13	0	52	0	6	2	208	9	52	0	0	0	50
391	-444	3.13	0	52	0	6	3	208	9	52	0	0	0	50
383	-424	3.13	0	52	0	6	10	208	9	52	0	0	0	50
385	-483	3.13	0	52	0	6	12	208	9	52	0	0	0	50
117	244	-5.3	70	52	0	6	16	203	9	52	0	0	0	50
117	244	-5.3	70	52	0	6	16	206	9	52	0	0	0	50
117	244	-5.3	70	52	0	6	16	211	9	52	0	0	0	50
117	244	-5.3	70	52	0	6	16	396	9	52	0	0	0	50
612	-1297	-49.22	32	382	0	7	9	204	1	382	0	0	0	50
612	-1297	-49.22	32	382	0	7	9	205	1	382	0	0	0	50
612	-1297	-49.22	32	382	0	7	9	206	1	382	0	0	0	50
612	-1297	-49.22	32	382	0	7	9	396	1	382	0	0	0	50
-924	-550	-187.26	128	383	0	7	13	204	1	383	0	0	0	50
561	-1562	-49.74	144	382	0	7	13	206	1	382	0	0	0	50
-924	-550	-187.26	128	383	0	7	13	208	1	383	0	0	0	50
-924	-550	-187.26	128	383	0	7	13	396	1	383	0	0	0	50
-880	-248	-77.26	112	383	0	7	14	204	1	383	0	0	0	50
586	-1507	-49.74	56	382	0	7	14	206	1	382	0	0	0	50
-880	-248	-77.26	112	383	0	7	14	208	1	383	0	0	0	50
-880	-248	-77.26	112	383	0	7	14	396	1	383	0	0	0	50
-681	663	-21.52	96	382	0	7	1	204	7	382	0	0	0	50
591	-1447	-49.21	160	382	0	7	1	206	7	382	0	0	0	50
-681	663	-21.52	96	382	0	7	1	208	7	382	0	0	0	50
-681	663	-21.52	96	382	0	7	1	209	7	382	0	0	0	50
-681	663	-21.52	96	382	0	7	1	211	7	382	0	0	0	50
-681	663	-21.52	96	382	0	7	1	214	7	382	0	0	0	50
-681	663	-21.52	96	382	0	7	1	396	7	382	0	0	0	50
612	-1297	-49.22	32	382	0	7	9	204	7	382	0	0	0	50
612	-1297	-49.22	32	382	0	7	9	205	7	382	0	0	0	50
612	-1297	-49.22	32	382	0	7	9	396	7	382	0	0	0	50
71	-2	-25	0	49	0	7	1	203	10	49	0	0	0	50
71	-2	-25	0	49	0	7	1	211	10	49	0	0	0	50
71	-2	-25	0	49	0	7	1	396	10	49	0	0	0	50
-7	334	6.5	192	49	0	7	5	203	10	49	0	0	0	50
-7	334	6.5	192	49	0	7	5	211	10	49	0	0	0	50
991	648	81.7	143	49	0	7	10	211	10	49	0	0	0	50
1074	289	81.7	77	49	0	7	15	211	10	49	0	0	0	50
-255	303	5.5	124	49	0	7	16	203	10	49	0	0	0	50
-255	303	5.5	124	49	0	7	16	211	10	49	0	0	0	50
-255	303	5.5	124	49	0	7	16	396	10	49	0	0	0	50
-681	663	-21.52	96	382	0	8	1	204	1	382	0	0	0	50
591	-1447	-49.21	160	382	0	8	1	206	1	382	0	0	0	50
-681	663	-21.52	96	382	0	8	1	208	1	382	0	0	0	50
-681	663	-21.52	96	382	0	8	1	211	1	382	0	0	0	50
-681	663	-21.52	96	382	0	8	1	396	1	382	0	0	0	50
304	41	14.5	0	60	0	8	1	202	8	60	0	0	0	50
304	41	14.5	0	60	0	8	1	396	8	60	0	0	0	50
132	771	2.5	0	67	0	8	2	202	8	67	0	0	0	50
132	1351	46.47	128	67	0	8	3	202	8	67	0	0	0	50
218	546	-33.5	240	67	0	8	9	202	8	67	0	0	0	50
218	546	-33.5	240	67	0	8	9	205	8	67	0	0	0	50
218	546	-33.5	240	67	0	8	9	396	8	67	0	0	0	50
298	494	-33.5	92	67	0	8	16	202	8	67	0	0	0	50
298	494	-33.5	92	67	0	8	16	205	8	67	0	0	0	50
298	494	-33.5	92	67	0	8	16	396	8	67	0	0	0	50
283	340	77.09	205	54	0	9	1	207	4	54	0	0	0	50
283	340	77.09	205	54	0	9	1	211	4	54	0	0	0	50
283	340	77.09	205	54	0	9	1	215	4	54	0	0	0	50
283	340	77.09	205	54	0	9	1	396	4	54	0	0	0	50
523	-447	117.53	128	54	0	9	4	215	4	54	0	0	0	50
226	-629	77.06	160	54	0	9	6	215	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	202	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	204	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	205	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	207	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	208	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	209	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	210	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	211	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	212	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	213	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	214	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	215	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	216	4	54	0	0	0	50
252	-234	77.09	135	54	0	9	8	396	4	54	0	0	0	50
-216	-504	161.09	160	54	0	9	9	205	4	54	0	0	0	50
-216	-504	161.09	160	54	0	9	9	207	4	54	0	0	0	50
-216	-504	161.09	160	54	0	9	9	215	4	54	0	0	0	50
-216	-504	161.09	160	54	0	9	9	396	4	54	0	0	0	50
282	340	77.41	125	54	0	9	1	209	7	54	0	0	0	50
282	340	77.41	125	54	0	9	1	211	7	54	0	0	0	50
282	340	77.41	125	54	0	9	1	214	7	54	0	0	0	50
282	340	77.41	125	54	0	9	1	215	7	54	0	0	0	50
282	340	77.41	125	54	0	9	1	396	7	54	0	0	0	50
493	-431	117.5	92	54	0	9	4	215	7	54	0	0	0	50
226	-629	77.06	160	54	0	9	6	215	7	54	0	0	0	50
243	-238	77.28	128	54	0	9	8	202	7	54	0	0	0	50
243	-238	77.28	128	54	0	9	8	205	7	54	0	0	0	50
243	-238	77.28	128	54	0	9	8	209	7	54	0	0	0	50
243	-238	77.28	128	54	0	9	8	210	7	54	0	0	0	50
243	-238	77.28	128	54	0	9	8	211	7	54	0	0	0	50
243	-238	77.28	128	54	0	9	8	213	7	54	0	0	0	50
243	-238	77.28	128	54	0	9	8	214	7	54	0	0	0	50
243	-238	77.28	128	54	0	9	8	215	7	54	0	0	0	50
243	-238	77.28	128	54	0	9	8	216	7	54	0	0	0	50
243	-238	77.28	128	54	0	9	8	396	7	54	0	0	0	50
-210	-501	161.41	160	54	0	9	9	205	7	54	0	0	0	50
-210	-501	161.41	160	54	0	9	9	215	7	54	0	0	0	50
-210	-501	161.41	160	54	0	9	9	396	7	54	0	0	0	50
-445	11	0	64	61	0	10	2	215	5	61	0	0	0	50
-317	8	8.75	208	61	0	10	3	215	5	61	0	0	0	50
-422	506	0	64	62	0	10	12	204	5	62	0	0	0	50
-422	506	0	64	62	0	10	12	207	5	62	0	0	0	50
-422	506	0	64	62	0	10	12	208	5	62	0	0	0	50
-422	506	0	64	62	0	10	12	213	5	62	0	0	0	50
-422	506	0	64	62	0	10	12	215	5	62	0	0	0	50
-422	506	0	64	62	0	10	12	396	5	62	0	0	0	50
-603	784	4	16	62	0	10	13	204	5	62	0	0	0	50
-603	784	4	16	62	0	10	13	207	5	62	0	0	0	50
-603	784	4	16	62	0	10	13	208	5	62	0	0	0	50
-603	784	4	16	62	0	10	13	215	5	62	0	0	0	50
-603	784	4	16	62	0	10	13	396	5	62	0	0	0	50
-830	559	4	176	62	0	10	14	204	5	62	0	0	0	50
-830	559	4	176	62	0	10	14	207	5	62	0	0	0	50
-830	559	4	176	62	0	10	14	208	5	62	0	0	0	50
-830	559	4	176	62	0	10	14	215	5	62	0	0	0	50
-830	559	4	176	62	0	10	14	396	5	62	0	0	0	50
-295	3	3.31	192	61	0	10	3	215	7	61	0	0	0	50
-511	2113	-182.06	80	55	0	11	1	201	12	55	0	0	0	50
-442	854	-30.12	96	55	0	11	1	202	12	55	0	0	0	50
-442	854	-30.12	96	55	0	11	1	211	12	55	0	0	0	50
-442	854	-30.12	96	55	0	11	1	396	12	55	0	0	0	50
-401	2091	-182.06	45	55	0	11	2	201	12	55	0	0	0	50
-549	1191	-40.09	192	55	0	11	2	202	12	55	0	0	0	50
-549	1191	-40.09	192	55	0	11	2	205	12	55	0	0	0	50
-553	1231	-40.09	64	55	0	11	3	202	12	55	0	0	0	50
-443	2132	-182.06	32	55	0	11	5	201	12	55	0	0	0	50
-497	2073	-182.06	176	55	0	11	9	201	12	55	0	0	0	50
-596	1231	-54.09	240	55	0	11	9	202	12	55	0	0	0	50
-596	1231	-54.09	240	55	0	11	9	205	12	55	0	0	0	50
-596	1231	-54.09	240	55	0	11	9	396	12	55	0	0	0	50
-406	2086	-182.06	0	55	0	11	11	201	12	55	0	0	0	50
-585	2040	-182.06	160	55	0	11	12	201	12	55	0	0	0	50
-992	1065	29.88	128	55	0	11	12	202	12	55	0	0	0	50
-992	1065	29.88	128	55	0	11	12	213	12	55	0	0	0	50
-992	1065	29.88	128	55	0	11	12	396	12	55	0	0	0	50
-588	2037	-182.06	128	55	0	11	13	201	12	55	0	0	0	50
-1023	1093	29.88	240	55	0	11	13	202	12	55	0	0	0	50
-1023	1093	29.88	240	55	0	11	13	396	12	55	0	0	0	50
-588	2036	-182.06	96	55	0	11	14	201	12	55	0	0	0	50
-993	1092	29.88	48	55	0	11	14	202	12	55	0	0	0	50
-993	1092	29.88	48	55	0	11	14	396	12	55	0	0	0	50
16	-477	59.72	32	106	0	12	1	203	128	106	0	0	0	50
-189	1027	73.72	128	106	0	12	5	203	128	106	0	0	0	50
-50	421	6.75	64	106	0	12	7	203	128	106	0	0	0	50
-189	1017	18.75	0	106	0	12	10	203	128	106	0	0	0	50
761	316	76.72	64	82	0	12	11	203	128	82	0	0	0	50
-204	1040	45.72	0	106	0	12	15	203	128	106	0	0	0	50
-535	-143	-259	64	155	0	13	1	396	130	155	0	0	0	50
529	-3	-103.6	0	155	0	13	8	396	130	155	0	0	0	50
-300	190	-247.5	64	155	0	13	9	396	130	155	0	0	0	50
100	55	-259.5	128	155	0	13	10	396	130	155	0	0	0	50
76	318	-259.6	80	155	0	13	15	396	130	155	0	0	0	50
50	70	-258.1	128	155	0	13	16	396	130	155	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	202	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	204	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	205	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	208	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	209	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	210	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	211	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	213	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	214	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	215	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	216	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	396	1	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	202	7	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	204	7	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	205	7	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	208	7	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	209	7	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	210	7	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	211	7	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	213	7	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	214	7	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	215	7	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	216	7	382	0	0	0	50
-920	-1080	12.43	96	382	0	14	8	396	7	382	0	0	0	50
368	-1622	0.41	144	50	0	14	1	208	330	50	343	-1676	-0.2	50
2037	-1889	1.4	64	50	0	14	2	206	330	50	343	-1676	-0.2	50
346	-1697	0.81	150	50	0	14	2	208	330	50	343	-1676	-0.2	50
340	-1690	0.69	32	50	0	14	3	208	330	50	343	-1676	-0.2	50
2132	-1764	1.52	32	50	0	14	5	206	330	50	343	-1676	-0.2	50
2114	-1764	1.16	224	50	0	14	9	206	330	50	343	-1676	-0.2	50
420	-1679	1.76	80	50	0	14	10	208	330	50	343	-1676	-0.2	50
1959	-2035	0.54	128	50	0	14	11	206	330	50	343	-1676	-0.2	50
298	-1634	0.41	208	50	0	14	12	208	330	50	343	-1676	-0.2	50
