29	61	0	-374	70	-13	380	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
30	61	0	-407	-107	3	126	0	0	IT66_ACTORDEF	31	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
31	62	0	-789	446	-5	13	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
32	29	0	-300	301	0	4	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
33	29	0	424	177	0	381	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
34	29	0	383	193	0	510	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
35	29	0	-137	220	0	129	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
36	29	0	-264	124	0	388	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
37	29	0	-291	235	0	130	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
38	29	0	-256	179	0	258	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
39	29	0	1454	147	-126	122	17915	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
40	29	0	-319	230	3	106	0	0	IT66_ACTORDEF	36	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
41	29	0	-155	380	3	131	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
42	9	0	-663	-216	-27	120	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
43	9	0	-345	-241	-27	505	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
44	9	0	-339	-227	-26	126	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
45	9	0	-668	-226	-27	442	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
46	9	0	-482	-164	-27	380	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
47	9	0	-1013	-50	-27	256	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
48	9	0	-88	-102	-13	383	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
49	9	0	11	-227	-27	390	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
50	9	0	42	-355	-10	60	0	0	IT66_ACTORDEF	39	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
51	117	0	-1501	265	77	459	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
52	117	0	-1523	151	77	292	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
53	19	0	-363	-80	-11	384	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
54	19	0	-78	-155	-11	207	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
55	19	0	-472	386	0	33	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
56	19	0	-468	396	0	412	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
57	19	0	-421	-71	-11	8	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
58	19	0	-158	-186	-11	456	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
59	19	0	-253	-29	0	420	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
60	19	0	-159	-65	12	132	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
61	19	0	-183	180	-1	301	0	0	IT66_ACTORDEF	49	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
62	19	0	-240	-1	3	412	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
63	162	0	-290	-540	-256	0	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
64	37	0	148	-517	-43	333	17011	0	Oasi1	7	837	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
73	84	0	2030	-3636	-100	452	17915	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
74	84	0	2685	-2877	-76	127	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
75	84	0	2686	-2863	-76	163	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
76	84	0	2985	-2941	-76	4	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
77	40	0	-172	226	14	69	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
78	40	0	-80	208	0	0	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
79	40	0	-66	200	0	380	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
80	40	0	-160	-363	0	213	17907	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
81	40	0	-276	144	0	385	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
82	40	0	-404	-272	14	379	17909	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
83	40	0	-393	-293	0	242	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
84	40	0	-190	132	3	381	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
85	41	0	-864	64	-55	257	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
86	41	0	-879	18	-41	50	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
87	41	0	-826	23	-69	511	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
88	160	0	-867	-304	-259	135	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
89	160	0	-246	658	10	512	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
90	160	0	-1547	-42	10	262	17909	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
91	160	0	-1545	18	10	258	17909	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
92	160	0	-672	-307	10	251	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
93	160	0	-686	-334	10	384	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
94	160	0	-1314	295	10	8	17907	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
95	55	0	-142	724	-55	256	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
96	55	0	-148	722	-55	260	17914	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
97	55	0	-913	1245	-31	128	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
98	55	0	-117	721	-31	256	17907	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
99	55	0	-706	1248	-27	128	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
100	55	0	-730	1226	-24	508	0	0	IT66_ACTORDEF	35	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
101	55	0	156	777	-25	-1	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
102	42	0	-1413	899	-83	244	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
103	42	0	-1474	741	-83	190	17907	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
104	42	0	-1574	835	-80	256	0	0	IT66_ACTORDEF	32	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
105	159	0	331	805	56	128	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
106	159	0	-1470	-664	56	0	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
107	159	0	-797	810	56	383	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
108	159	0	1000	-664	56	0	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
109	159	0	-918	-682	56	128	17914	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
110	159	0	-988	-666	56	383	17913	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
111	159	0	-938	-181	56	256	17915	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
112	159	0	544	-986	56	0	17909	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
113	159	0	545	136	56	0	17909	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
114	159	0	129	304	56	383	17907	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
115	60	0	-234	239	0	251	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
116	60	0	-201	167	0	269	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
117	60	0	-209	168	0	361	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
118	60	0	395	117	0	379	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
119	60	0	248	104	0	128	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
120	60	0	387	117	3	385	0	0	IT66_ACTORDEF	34	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
121	60	0	181	30	3	394	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
122	10	0	-206	-108	-83	5	17914	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
123	10	0	-220	-124	-83	104	17913	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
124	10	0	-176	-151	-83	80	17909	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
125	10	0	-188	-298	-83	128	17907	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
126	10	0	-751	69	-55	384	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
127	10	0	-719	13	-55	133	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
128	10	0	-853	-208	-55	134	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
129	10	0	-161	25	-55	374	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
130	10	0	-331	142	-55	391	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
131	10	0	-242	100	-55	128	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
132	10	0	-450	64	-39	250	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
146	67	0	-150	410	0	124	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
147	67	0	317	512	-35	150	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
148	67	0	313	534	-35	93	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
149	67	0	-159	668	0	127	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
150	67	0	-201	658	0	457	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
151	150	0	249	-461	-22	384	17907	0	IT69_ACTORDEF	15	1114	56488	2064	0	2144517461	637403136	1	0	53095	0	2147483647	100	0	0	\N
152	150	0	1413	265	-55	128	17915	0	IT128_ACTORDEF	16	892	56272	2064	0	2144517460	0	0	675545088	53094	0	2147483647	100	0	0	\N
153	150	0	60	124	-25	69	17915	0	IT128_ACTORDEF	16	892	56056	2064	0	2144517459	1756626944	0	0	53093	0	2147483647	100	0	0	\N
154	150	0	1088	269	-55	0	0	0	IT69_ACTORDEF	15	1114	55840	2064	0	2144517458	0	0	231931904	53092	0	2147483647	100	0	0	\N
155	150	0	1626	-349	-57	256	17907	0	IT69_ACTORDEF	15	1114	55624	2064	0	2144517457	270073856	0	0	53091	0	2147483647	100	0	0	\N
156	150	0	1409	-387	-51	0	0	0	IT73_ACTORDEF	22	1113	55408	2064	0	2144517456	1080688640	0	0	53090	0	2147483647	100	0	0	\N
157	150	0	1367	-401	-51	196	0	0	IT74_ACTORDEF	21	1112	55192	2064	0	2144517455	0	0	2094202880	53089	0	2147483647	100	0	0	\N
158	150	0	1424	416	-54	384	17911	0	IT70_ACTORDEF	19	1116	63672	2063	0	2144517454	0	0	2025914368	53088	0	2147483647	100	0	0	\N
159	150	0	398	74	5	256	17911	0	IT70_ACTORDEF	19	1116	63456	2063	0	2144517453	1717436416	1	0	53087	0	2147483647	100	0	0	\N
160	150	0	308	-17	5	256	17911	0	IT70_ACTORDEF	19	1116	63240	2063	0	2144517452	2147483647	2147483647	2147483647	53086	0	2147483647	100	0	0	\N
161	150	0	145	123	-27	128	17909	0	IT66_ACTORDEF	17	1115	42936	2061	0	2144517451	131529488	131529704	131529840	53085	0	2147483647	100	0	0	\N
162	150	0	1461	-332	-32	384	17909	0	IT66_ACTORDEF	17	1115	42824	2061	0	2144517450	131529488	131529704	131529840	53084	0	2147483647	100	0	0	\N
163	150	0	1312	28	-54	0	17909	0	IT66_ACTORDEF	17	1115	7696	2060	0	2144517449	0	0	0	53083	0	2147483647	100	0	0	\N
177	75	0	812	977	-79	256	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
178	75	0	788	948	-80	128	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
179	75	0	415	930	-120	256	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
180	75	0	426	923	-120	131	0	0	IT66_ACTORDEF	50	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
181	75	0	699	970	-67	7	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
182	90	0	-637	-132	76	135	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
183	93	0	2370	2847	-49	79	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
184	93	0	2383	2866	-49	137	17914	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
185	93	0	2400	2861	-49	390	17913	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
186	93	0	2385	2690	-49	395	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
187	93	0	2358	2694	-49	140	17907	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
188	93	0	3252	2504	-137	425	17909	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
201	1	0	-296	179	0	369	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
202	1	0	-307	537	0	363	17914	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
203	1	0	-291	551	0	127	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
204	1	0	-155	273	0	127	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
205	1	0	-303	-262	0	383	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
206	1	0	-285	-149	0	383	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
207	1	0	-30	482	0	492	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
208	1	0	-369	374	3	185	0	0	IT66_ACTORDEF	40	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
209	1	0	-45	136	3	252	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
210	81	0	1961	742	-265	42	0	0	IT69_ACTORDEF	30	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
211	81	0	1113	-198	-251	358	17033	0	IT74_ACTORDEF	30	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
212	155	0	-183	-189	-187	256	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
213	155	0	-219	-189	-187	256	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
214	155	0	-464	212	-187	511	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
215	155	0	-481	212	-187	511	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
216	155	0	-497	212	-187	511	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
217	155	0	-434	235	-187	131	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
218	155	0	-434	247	-187	131	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
219	155	0	412	405	-189	8	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
220	155	0	399	405	-189	8	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
221	155	0	25	375	-188	257	17907	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
222	155	0	37	375	-188	257	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
223	155	0	-40	-411	-186	258	17907	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
224	155	0	-375	288	-165	380	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
225	155	0	-434	259	-187	131	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
226	155	0	-168	-213	-187	130	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
228	155	0	-305	-487	-188	256	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
229	155	0	-241	-196	-187	380	17911	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
230	155	0	-201	277	-187	0	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
231	155	0	2	-484	-187	256	17907	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
232	100	0	-561	1389	1029	376	17913	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
233	100	0	-527	1354	1029	130	17914	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
234	100	0	-595	1354	1029	259	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	Kejek Forge
235	100	0	-497	1344	1029	257	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
236	54	0	-549	-198	157	76	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
237	54	0	-554	-177	157	296	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
238	54	0	343	399	157	30	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
239	54	0	211	-522	73	101	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
240	54	0	64	-250	114	106	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
241	54	0	80	-480	161	225	0	0	IT66_ACTORDEF	48	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
242	54	0	565	912	118	400	0	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
243	115	0	167	-260	-1	0	0	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
244	115	0	193	-260	-1	256	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
245	115	0	-112	-435	4	128	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
246	115	0	-203	-227	4	128	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
247	115	0	-383	103	-1	384	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
248	52	0	-222	533	-22	136	0	0	IT66_ACTORDEF	47	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
249	52	0	182	221	6	138	0	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
250	52	0	-400	535	-6	360	17907	0	IT69_ACTORDEF	15	1114	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
251	52	0	-143	440	-5	67	0	0	IT74_ACTORDEF	21	1112	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
252	52	0	-158	491	-6	66	17914	0	IT73_ACTORDEF	22	1113	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
253	52	0	-192	410	-6	488	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
254	52	0	-339	88	8	254	0	0	IT70_ACTORDEF	19	1116	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
255	52	0	-404	469	-7	54	17915	0	IT128_ACTORDEF	16	892	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
256	129	0	885	13	-22	90	0	0	IT66_ACTORDEF	17	1115	0	0	0	0	0	0	0	0	0	0	100	0	0	\N
