9432	1306	9
9433	1306	9
9434	1306	9
9435	1314	3
9436	1314	3
9437	1314	3
9438	1314	6
9439	1314	6
9440	1314	6
9441	1314	9
9442	1314	9
9443	1314	9
9500	72	1
10016	19	3
10017	19	3
10018	19	3
10030	558	1
10031	558	1
10032	558	1
10038	19	3
10039	19	3
10040	19	3
10041	358	3
10042	358	3
10043	358	3
10047	6001	11
10048	6001	11
10049	6001	11
10064	82	3
10065	82	3
10066	82	3
10067	82	3
10068	82	3
10069	82	3
10070	278	5
10071	278	5
10072	278	5
10073	278	5
10074	278	5
10093	185	6
10105	170	3
10106	170	3
10107	170	3
10108	170	3
10109	170	3
10110	520	1
10111	520	1
10112	520	1
10130	544	1
10131	544	1
10132	544	1
10133	3837	3
10134	3837	3
10135	3837	3
10136	259	3
10137	259	3
10138	259	3
10150	187	5
10151	187	5
10152	187	5
10153	553	1
10154	553	1
10155	553	1
10165	439	3
10166	439	3
10167	439	3
10176	171	1
10177	171	1
10178	171	1
10182	177	1
10183	177	1
10184	177	1
10185	177	1
10186	177	1
10197	447	3
10198	447	3
10199	447	3
10203	524	1
10204	524	1
10205	524	1
10206	320	1
10207	320	1
10209	175	3
10210	175	3
10211	175	3
10213	278	5
10214	278	5
10215	278	5
10216	278	5
10217	278	5
10249	208	1
10250	208	1
10251	208	1
10255	784	1
10256	785	1
10257	786	1
10258	787	1
10262	58	1
10263	58	1
10264	58	1
10271	173	3
10272	173	3
10273	173	3
10274	173	8
10275	173	8
10276	173	8
10282	791	1
10283	791	1
10284	791	1
10285	521	1
10286	521	1
10287	521	1
10308	128	3
10309	128	3
10310	128	3
10329	3701	1
10330	199	3
10332	943	3
10336	941	1
10337	941	1
10338	941	1
10354	6001	17
10389	841	1
10390	841	1
10391	841	1
10396	705	4
10397	1092	4
10398	3701	1
10399	3701	1
10413	207	1
10414	207	1
10415	207	1
10416	207	1
10417	207	1
10426	185	18
10427	519	15
10428	173	8
10429	173	8
10430	173	8
10431	791	1
10432	791	1
10433	791	1
10434	792	1
10435	792	1
10436	792	1
10450	19	9
10451	19	9
10452	19	9
10456	3800	1
10457	3800	1
10458	3800	1
10462	396	1
10463	396	1
10464	391	9
10465	391	9
10466	391	9
10468	19	9
10469	19	9
10470	558	1
10471	558	1
10472	558	1
10473	26	3
10474	26	3
10475	26	3
10476	26	3
10477	26	3
10510	705	1
10511	185	3
10512	185	3
10513	185	3
10514	519	3
10515	519	3
10516	519	3
10519	3213	1
10522	3732	1
10527	1400	1
10532	1401	1
10537	1402	1
10548	605	13
10554	263	1
10555	263	1
10556	263	1
10557	1120	1
10558	1120	1
10559	1120	1
10560	1120	1
10561	3551	1
10562	3551	1
10563	3551	1
10564	217	1
10565	217	1
10566	217	1
10576	109	1
10579	3646	1
10580	3646	1
10588	601	1
10589	601	1
10590	601	1
10591	601	1
10592	601	1
10610	265	5
10611	265	5
10612	265	5
10621	180	3
10622	180	3
10623	30	3
10624	30	3
10625	30	3
10626	702	1
10646	3826	1
10657	276	3
10658	276	3
10659	276	3
10666	98	1
10667	98	1
10668	98	1
10670	19	9
10708	6001	11
10709	6001	11
10710	6001	11
10711	30	6
10712	30	6
10713	30	6
10714	873	1
10715	873	1
10717	184	1
10718	184	1
10719	872	1
10720	872	1
10721	872	1
10722	778	1
10723	778	1
10724	778	1
10725	778	1
10726	778	1
10727	2235	1
10728	2235	1
10730	870	1
10731	870	1
10733	219	1
10734	219	1
10735	219	1
10750	286	1
10751	286	1
10752	7108	1
10753	286	1
10789	10424	1
10790	705	4
10791	1092	4
10800	462	3
10801	462	3
10802	462	3
10903	125	1
10904	125	1
10905	125	1
10909	7007	1
10910	7007	1
10911	7007	1
10915	823	3
10916	823	3
10917	823	3
10951	447	3
10952	447	3
10953	447	3
10954	662	3
10955	662	3
10956	662	3
11011	3710	1
11012	3710	1
11013	3710	1
11014	3899	1
11015	3899	1
11016	3899	1
11020	3899	1
11050	452	3
11051	452	3
11052	452	3
11053	500	3
11054	500	3
11059	452	3
11060	452	3
11077	986	1
11078	988	1
11079	987	1
11088	505	1
11089	505	1
11090	505	1
11091	505	1
12422	1202	1
12432	23	3
12433	23	3
12434	23	3
12435	23	3
12436	23	3
12437	23	3
12475	7003	1
12476	7003	1
12477	7003	1
12478	3705	9
12479	3705	9
12480	3705	9
12523	114	6
12526	215	6
12527	215	6
12528	215	6
12529	358	3
12530	358	3
12531	358	3
12553	23	3
12554	23	3
12555	23	3
12556	23	3
12557	23	3
12558	23	3
12582	9400	1
12583	9400	1
12584	9400	1
12587	9403	1
12588	9403	1
12589	9403	1
12600	3514	1
12606	13	5
12610	310	3
12626	1410	3
12629	1411	3
12632	1412	3
12635	428	2
12639	519	3
12642	185	3
12645	519	1
12646	185	1
12664	3728	1
12673	420	1
12677	17	3
12679	276	3
12680	276	3
12681	276	3
12697	30	6
12698	30	6
12699	30	6
12713	8202	1
12714	8202	1
12715	8202	1
12716	3702	1
12717	3702	1
12718	3702	1
12719	3702	1
12720	3506	1
12721	3506	1
12722	3506	1
12723	3506	1
12727	359	3
12728	359	3
12729	359	3
12730	941	1
12731	941	1
12732	941	1
12733	943	3
12734	259	3
12735	259	3
12736	259	3
12737	3701	1
12738	3701	1
12739	3701	1
12749	30	1
12750	30	1
12751	30	1
12757	68	1
12758	68	1
12759	68	1
12760	175	3
12761	175	3
12762	175	3
12773	1580	1
12774	1580	1
12775	1580	1
12776	1580	1
12777	1580	1
12779	826	1
12780	826	1
12781	826	1
12782	826	1
12783	826	1
12784	826	1
12798	278	5
12799	278	5
12800	278	5
12831	128	1
12834	128	1
12835	128	1
12840	3817	1
12841	3817	1
12849	8303	1
12860	23	3
12863	23	3
12865	1155	1
12866	639	1
12867	6106	6
12871	452	3
12872	452	3
12874	451	1
12876	7003	1
12877	7003	1
12878	7003	1
12881	172	1
12886	304	5
12887	303	5
12888	305	5
12889	501	1
12890	507	1
12892	509	3
12894	1122	1
12899	57	1
12900	57	1
12902	1380	1
12903	1380	1
12907	1381	1
12908	1381	1
12912	1382	1
12913	1382	1
12934	173	3
12956	784	1
12957	786	1
12958	787	1
12959	785	1
12964	596	1
12965	597	1
12968	1041	1
12969	1041	1
12970	1041	1
12977	1041	1
12978	1041	1
12979	1041	1
12980	1041	1
12981	1041	1
12992	707	4
12993	707	4
12994	707	4
13001	9504	1
13002	9504	1
13003	9504	1
13004	153	9
13005	171	1
13006	171	1
13007	171	1
13008	859	1
13009	3730	1
13010	47	1
13011	47	1
13012	47	1
13013	446	1
13014	446	1
13015	446	1
13017	3815	10
13018	3815	10
13019	3815	10
13023	309	6
13055	8400	1
13067	643	1
13072	3514	1
13073	3514	1
13074	310	6
13075	310	6
13076	310	6
13077	311	3
13078	311	3
13090	20	1
13092	82	1
13093	82	1
13094	82	1
13104	87	1
13105	87	1
13106	87	1
13130	1685	1
13140	391	9
13141	391	9
13142	391	9
13143	500	1
13144	500	1
13145	500	1
13146	494	1
13147	494	1
13148	494	1
13155	705	1
13166	822	1
13167	822	1
13168	822	1
13170	128	3
13190	187	5
13191	187	5
13192	187	5
13196	3837	3
13197	3837	3
13198	3837	3
13203	199	3
13204	8261	1
13205	8261	1
13206	8261	1
13213	439	3
13214	439	3
13215	439	3
13216	439	3
13217	439	3
13222	3514	1
13223	3514	1
13241	173	8
13244	46	1
13247	409	3
13253	58	1
13254	58	1
13255	58	1
13256	224	3
13257	224	3
13258	224	3
13262	102	1
13263	102	1
13264	102	1
13271	1685	1
13272	1685	1
13295	20	1
13308	26	3
13326	310	6
13326	1685	1
13332	30	6
